run,time,event,machine,healthy,working,spares,broken,busy,queue
3,24448.889712591787,repair_complete,6,13,10,3,0,0,0
3,24461.550641432816,failure,13,12,10,2,1,0,1
3,24461.550641432816,repair_start,13,12,10,2,1,1,0
3,24461.979340782935,repair_complete,13,13,10,3,0,0,0
3,24475.30915485361,failure,5,12,10,2,1,0,1
3,24475.30915485361,repair_start,5,12,10,2,1,1,0
3,24476.533508779816,repair_complete,5,13,10,3,0,0,0
3,24478.33138318633,failure,1,12,10,2,1,0,1
3,24478.33138318633,repair_start,1,12,10,2,1,1,0
3,24478.65163442403,repair_complete,1,13,10,3,0,0,0
3,24480.522303874935,failure,13,12,10,2,1,0,1
3,24480.522303874935,repair_start,13,12,10,2,1,1,0
3,24481.89113170515,repair_complete,13,13,10,3,0,0,0
3,24490.926263552064,failure,4,12,10,2,1,0,1
3,24490.926263552064,repair_start,4,12,10,2,1,1,0
3,24491.13435101483,repair_complete,4,13,10,3,0,0,0
3,24494.256825187796,failure,10,12,10,2,1,0,1
3,24494.256825187796,repair_start,10,12,10,2,1,1,0
3,24495.10976683632,repair_complete,10,13,10,3,0,0,0
3,24509.199099211844,failure,4,12,10,2,1,0,1
3,24509.199099211844,repair_start,4,12,10,2,1,1,0
3,24509.62138528007,repair_complete,4,13,10,3,0,0,0
3,24546.159484082396,failure,3,12,10,2,1,0,1
3,24546.159484082396,repair_start,3,12,10,2,1,1,0
3,24546.906905237425,failure,2,11,10,1,2,1,1
3,24549.26980488465,repair_complete,3,12,10,2,1,0,1
3,24549.26980488465,repair_start,2,12,10,2,1,1,0
3,24549.46898740711,repair_complete,2,13,10,3,0,0,0
3,24557.487114858035,failure,12,12,10,2,1,0,1
3,24557.487114858035,repair_start,12,12,10,2,1,1,0
3,24557.754825945263,repair_complete,12,13,10,3,0,0,0
3,24583.251190608586,failure,6,12,10,2,1,0,1
3,24583.251190608586,repair_start,6,12,10,2,1,1,0
3,24583.61992985867,repair_complete,6,13,10,3,0,0,0
3,24586.730929698366,failure,8,12,10,2,1,0,1
3,24586.730929698366,repair_start,8,12,10,2,1,1,0
3,24587.45021716625,repair_complete,8,13,10,3,0,0,0
3,24604.65617284871,failure,5,12,10,2,1,0,1
3,24604.65617284871,repair_start,5,12,10,2,1,1,0
3,24604.708853406355,repair_complete,5,13,10,3,0,0,0
3,24620.953784174024,failure,1,12,10,2,1,0,1
3,24620.953784174024,repair_start,1,12,10,2,1,1,0
3,24621.009072066332,repair_complete,1,13,10,3,0,0,0
3,24622.528953529836,failure,13,12,10,2,1,0,1
3,24622.528953529836,repair_start,13,12,10,2,1,1,0
3,24625.11260268436,repair_complete,13,13,10,3,0,0,0
3,24631.237546805372,failure,3,12,10,2,1,0,1
3,24631.237546805372,repair_start,3,12,10,2,1,1,0
3,24632.061816937676,repair_complete,3,13,10,3,0,0,0
3,24634.880968317466,failure,13,12,10,2,1,0,1
3,24634.880968317466,repair_start,13,12,10,2,1,1,0
3,24634.985461944256,repair_complete,13,13,10,3,0,0,0
3,24641.594482613804,failure,10,12,10,2,1,0,1
3,24641.594482613804,repair_start,10,12,10,2,1,1,0
3,24642.041451281362,repair_complete,10,13,10,3,0,0,0
3,24647.67937897371,failure,6,12,10,2,1,0,1
3,24647.67937897371,repair_start,6,12,10,2,1,1,0
3,24647.79691876031,repair_complete,6,13,10,3,0,0,0
3,24678.532997152335,failure,5,12,10,2,1,0,1
3,24678.532997152335,repair_start,5,12,10,2,1,1,0
3,24679.22798710705,repair_complete,5,13,10,3,0,0,0
3,24696.346173944494,failure,13,12,10,2,1,0,1
3,24696.346173944494,repair_start,13,12,10,2,1,1,0
3,24698.545920239794,repair_complete,13,13,10,3,0,0,0
3,24742.04692561961,failure,11,12,10,2,1,0,1
3,24742.04692561961,repair_start,11,12,10,2,1,1,0
3,24742.329313471644,repair_complete,11,13,10,3,0,0,0
3,24746.013693648645,failure,4,12,10,2,1,0,1
3,24746.013693648645,repair_start,4,12,10,2,1,1,0
3,24746.163816563985,repair_complete,4,13,10,3,0,0,0
3,24765.799437938716,failure,7,12,10,2,1,0,1
3,24765.799437938716,repair_start,7,12,10,2,1,1,0
3,24767.47259277839,repair_complete,7,13,10,3,0,0,0
3,24775.008522675456,failure,3,12,10,2,1,0,1
3,24775.008522675456,repair_start,3,12,10,2,1,1,0
3,24777.13232622936,repair_complete,3,13,10,3,0,0,0
3,24778.83586686416,failure,13,12,10,2,1,0,1
3,24778.83586686416,repair_start,13,12,10,2,1,1,0
3,24778.98800375591,repair_complete,13,13,10,3,0,0,0
3,24783.522080205505,failure,4,12,10,2,1,0,1
3,24783.522080205505,repair_start,4,12,10,2,1,1,0
3,24783.93288744404,repair_complete,4,13,10,3,0,0,0
3,24784.06494319749,failure,7,12,10,2,1,0,1
3,24784.06494319749,repair_start,7,12,10,2,1,1,0
3,24784.358509955175,repair_complete,7,13,10,3,0,0,0
3,24787.261023443956,failure,11,12,10,2,1,0,1
3,24787.261023443956,repair_start,11,12,10,2,1,1,0
3,24787.425905561842,repair_complete,11,13,10,3,0,0,0
3,24794.20845642694,failure,1,12,10,2,1,0,1
3,24794.20845642694,repair_start,1,12,10,2,1,1,0
3,24794.285393110717,repair_complete,1,13,10,3,0,0,0
3,24806.919492449084,failure,7,12,10,2,1,0,1
3,24806.919492449084,repair_start,7,12,10,2,1,1,0
3,24807.07959594362,repair_complete,7,13,10,3,0,0,0
3,24822.416838863577,failure,5,12,10,2,1,0,1
3,24822.416838863577,repair_start,5,12,10,2,1,1,0
3,24822.837779912745,failure,10,11,10,1,2,1,1
3,24823.74495822228,repair_complete,5,12,10,2,1,0,1
3,24823.74495822228,repair_start,10,12,10,2,1,1,0
3,24824.700919573832,failure,2,11,10,1,2,1,1
3,24826.751675643056,repair_complete,10,12,10,2,1,0,1
3,24826.751675643056,repair_start,2,12,10,2,1,1,0
3,24827.120244718488,repair_complete,2,13,10,3,0,0,0
3,24841.142096506435,failure,5,12,10,2,1,0,1
3,24841.142096506435,repair_start,5,12,10,2,1,1,0
3,24841.887839015515,repair_complete,5,13,10,3,0,0,0
3,24881.36739437311,failure,7,12,10,2,1,0,1
3,24881.36739437311,repair_start,7,12,10,2,1,1,0
3,24883.55061055612,repair_complete,7,13,10,3,0,0,0
3,24886.508840334343,failure,12,12,10,2,1,0,1
3,24886.508840334343,repair_start,12,12,10,2,1,1,0
3,24886.731470427454,repair_complete,12,13,10,3,0,0,0
3,24894.871315957662,failure,5,12,10,2,1,0,1
3,24894.871315957662,repair_start,5,12,10,2,1,1,0
3,24895.882758558546,repair_complete,5,13,10,3,0,0,0
3,24897.162353678457,failure,8,12,10,2,1,0,1
3,24897.162353678457,repair_start,8,12,10,2,1,1,0
3,24898.64035157084,failure,2,11,10,1,2,1,1
3,24899.359330475756,repair_complete,8,12,10,2,1,0,1
3,24899.359330475756,repair_start,2,12,10,2,1,1,0
3,24900.820241729532,repair_complete,2,13,10,3,0,0,0
3,24910.4797261402,failure,1,12,10,2,1,0,1
3,24910.4797261402,repair_start,1,12,10,2,1,1,0
3,24910.609056239497,repair_complete,1,13,10,3,0,0,0
3,24913.772773846067,failure,13,12,10,2,1,0,1
3,24913.772773846067,repair_start,13,12,10,2,1,1,0
3,24915.934721644022,repair_complete,13,13,10,3,0,0,0
3,24918.7409966366,failure,1,12,10,2,1,0,1
3,24918.7409966366,repair_start,1,12,10,2,1,1,0
3,24918.92915212842,repair_complete,1,13,10,3,0,0,0
3,24921.36609370698,failure,11,12,10,2,1,0,1
3,24921.36609370698,repair_start,11,12,10,2,1,1,0
3,24923.726032048704,repair_complete,11,13,10,3,0,0,0
3,24950.218251141818,failure,2,12,10,2,1,0,1
3,24950.218251141818,repair_start,2,12,10,2,1,1,0
3,24953.37730737845,repair_complete,2,13,10,3,0,0,0
3,24954.84419948198,failure,5,12,10,2,1,0,1
3,24954.84419948198,repair_start,5,12,10,2,1,1,0
3,24955.305317811806,repair_complete,5,13,10,3,0,0,0
3,24981.566356958177,failure,6,12,10,2,1,0,1
3,24981.566356958177,repair_start,6,12,10,2,1,1,0
3,24983.56549395614,repair_complete,6,13,10,3,0,0,0
3,24989.67241930648,failure,5,12,10,2,1,0,1
3,24989.67241930648,repair_start,5,12,10,2,1,1,0
3,24989.86918965476,repair_complete,5,13,10,3,0,0,0
3,24997.933261707196,failure,2,12,10,2,1,0,1
3,24997.933261707196,repair_start,2,12,10,2,1,1,0
3,24998.432620860138,failure,1,11,10,1,2,1,1
3,24998.469988842142,repair_complete,2,12,10,2,1,0,1
3,24998.469988842142,repair_start,1,12,10,2,1,1,0
3,25000.2052312956,repair_complete,1,13,10,3,0,0,0
3,25002.90147364761,failure,6,12,10,2,1,0,1
3,25002.90147364761,repair_start,6,12,10,2,1,1,0
3,25002.951693727653,repair_complete,6,13,10,3,0,0,0
3,25003.93090811711,failure,5,12,10,2,1,0,1
3,25003.93090811711,repair_start,5,12,10,2,1,1,0
3,25004.113697510533,repair_complete,5,13,10,3,0,0,0
3,25013.819905234,failure,4,12,10,2,1,0,1
3,25013.819905234,repair_start,4,12,10,2,1,1,0
3,25016.488634019726,repair_complete,4,13,10,3,0,0,0
3,25019.64146935796,failure,8,12,10,2,1,0,1
3,25019.64146935796,repair_start,8,12,10,2,1,1,0
3,25021.074558808996,failure,6,11,10,1,2,1,1
3,25021.251101811486,repair_complete,8,12,10,2,1,0,1
3,25021.251101811486,repair_start,6,12,10,2,1,1,0
3,25021.411692660335,repair_complete,6,13,10,3,0,0,0
3,25044.570879412655,failure,3,12,10,2,1,0,1
3,25044.570879412655,repair_start,3,12,10,2,1,1,0
3,25044.58664670536,repair_complete,3,13,10,3,0,0,0
3,25052.416079963026,failure,1,12,10,2,1,0,1
3,25052.416079963026,repair_start,1,12,10,2,1,1,0
3,25052.471017552052,repair_complete,1,13,10,3,0,0,0
3,25053.3892140952,failure,2,12,10,2,1,0,1
3,25053.3892140952,repair_start,2,12,10,2,1,1,0
3,25053.427946255226,repair_complete,2,13,10,3,0,0,0
3,25069.93283380186,failure,3,12,10,2,1,0,1
3,25069.93283380186,repair_start,3,12,10,2,1,1,0
3,25070.106899323844,failure,4,11,10,1,2,1,1
3,25071.43487385935,repair_complete,3,12,10,2,1,0,1
3,25071.43487385935,repair_start,4,12,10,2,1,1,0
3,25071.581341616024,repair_complete,4,13,10,3,0,0,0
3,25075.91101095392,failure,7,12,10,2,1,0,1
3,25075.91101095392,repair_start,7,12,10,2,1,1,0
3,25076.294135150063,repair_complete,7,13,10,3,0,0,0
3,25126.107881045056,failure,4,12,10,2,1,0,1
3,25126.107881045056,repair_start,4,12,10,2,1,1,0
3,25127.727614376898,failure,2,11,10,1,2,1,1
3,25128.052124306712,repair_complete,4,12,10,2,1,0,1
3,25128.052124306712,repair_start,2,12,10,2,1,1,0
3,25131.42259765048,repair_complete,2,13,10,3,0,0,0
3,25157.94469049739,failure,5,12,10,2,1,0,1
3,25157.94469049739,repair_start,5,12,10,2,1,1,0
3,25159.991495538132,repair_complete,5,13,10,3,0,0,0
3,25160.43346593223,failure,8,12,10,2,1,0,1
3,25160.43346593223,repair_start,8,12,10,2,1,1,0
3,25160.83763961102,failure,2,11,10,1,2,1,1
3,25163.7464138574,repair_complete,8,12,10,2,1,0,1
3,25163.7464138574,repair_start,2,12,10,2,1,1,0
3,25164.888098253195,repair_complete,2,13,10,3,0,0,0
3,25234.129437180374,failure,3,12,10,2,1,0,1
3,25234.129437180374,repair_start,3,12,10,2,1,1,0
3,25234.26458130883,repair_complete,3,13,10,3,0,0,0
3,25271.930190988212,failure,4,12,10,2,1,0,1
3,25271.930190988212,repair_start,4,12,10,2,1,1,0
3,25272.30379260341,repair_complete,4,13,10,3,0,0,0
3,25279.390976186856,failure,7,12,10,2,1,0,1
3,25279.390976186856,repair_start,7,12,10,2,1,1,0
3,25279.40213961438,repair_complete,7,13,10,3,0,0,0
3,25291.996981772016,failure,10,12,10,2,1,0,1
3,25291.996981772016,repair_start,10,12,10,2,1,1,0
3,25292.135549958115,repair_complete,10,13,10,3,0,0,0
3,25292.20037920715,failure,4,12,10,2,1,0,1
3,25292.20037920715,repair_start,4,12,10,2,1,1,0
3,25292.873604329397,repair_complete,4,13,10,3,0,0,0
3,25293.819894648732,failure,1,12,10,2,1,0,1
3,25293.819894648732,repair_start,1,12,10,2,1,1,0
3,25294.198272910726,repair_complete,1,13,10,3,0,0,0
3,25296.819443148677,failure,3,12,10,2,1,0,1
3,25296.819443148677,repair_start,3,12,10,2,1,1,0
3,25297.835905533997,repair_complete,3,13,10,3,0,0,0
3,25302.93257970496,failure,7,12,10,2,1,0,1
3,25302.93257970496,repair_start,7,12,10,2,1,1,0
3,25303.02807690465,repair_complete,7,13,10,3,0,0,0
3,25315.86888943295,failure,1,12,10,2,1,0,1
3,25315.86888943295,repair_start,1,12,10,2,1,1,0
3,25316.26026919469,repair_complete,1,13,10,3,0,0,0
3,25316.93683273153,failure,11,12,10,2,1,0,1
3,25316.93683273153,repair_start,11,12,10,2,1,1,0
3,25317.432961566294,repair_complete,11,13,10,3,0,0,0
3,25320.054325638812,failure,3,12,10,2,1,0,1
3,25320.054325638812,repair_start,3,12,10,2,1,1,0
3,25321.019643326497,repair_complete,3,13,10,3,0,0,0
3,25323.054411924866,failure,5,12,10,2,1,0,1
3,25323.054411924866,repair_start,5,12,10,2,1,1,0
3,25324.303298372015,repair_complete,5,13,10,3,0,0,0
3,25324.78256514244,failure,13,12,10,2,1,0,1
3,25324.78256514244,repair_start,13,12,10,2,1,1,0
3,25325.48555254514,repair_complete,13,13,10,3,0,0,0
3,25327.095514321267,failure,3,12,10,2,1,0,1
3,25327.095514321267,repair_start,3,12,10,2,1,1,0
3,25328.084642726335,repair_complete,3,13,10,3,0,0,0
3,25349.716033238226,failure,4,12,10,2,1,0,1
3,25349.716033238226,repair_start,4,12,10,2,1,1,0
3,25349.998702455963,repair_complete,4,13,10,3,0,0,0
3,25370.415996294985,failure,6,12,10,2,1,0,1
3,25370.415996294985,repair_start,6,12,10,2,1,1,0
3,25370.81560642996,repair_complete,6,13,10,3,0,0,0
3,25374.19668788783,failure,1,12,10,2,1,0,1
3,25374.19668788783,repair_start,1,12,10,2,1,1,0
3,25374.370484333,repair_complete,1,13,10,3,0,0,0
3,25406.98342749199,failure,2,12,10,2,1,0,1
3,25406.98342749199,repair_start,2,12,10,2,1,1,0
3,25407.34049893675,repair_complete,2,13,10,3,0,0,0
3,25407.36956234152,failure,11,12,10,2,1,0,1
3,25407.36956234152,repair_start,11,12,10,2,1,1,0
3,25410.35910392891,repair_complete,11,13,10,3,0,0,0
3,25419.203095411533,failure,3,12,10,2,1,0,1
3,25419.203095411533,repair_start,3,12,10,2,1,1,0
3,25419.23411747948,repair_complete,3,13,10,3,0,0,0
3,25433.89337320668,failure,1,12,10,2,1,0,1
3,25433.89337320668,repair_start,1,12,10,2,1,1,0
3,25434.202484364836,repair_complete,1,13,10,3,0,0,0
3,25434.654215737544,failure,5,12,10,2,1,0,1
3,25434.654215737544,repair_start,5,12,10,2,1,1,0
3,25437.36626795941,repair_complete,5,13,10,3,0,0,0
3,25453.193071691578,failure,13,12,10,2,1,0,1
3,25453.193071691578,repair_start,13,12,10,2,1,1,0
3,25453.207193231945,repair_complete,13,13,10,3,0,0,0
3,25466.111684101335,failure,10,12,10,2,1,0,1
3,25466.111684101335,repair_start,10,12,10,2,1,1,0
3,25467.716737769857,repair_complete,10,13,10,3,0,0,0
3,25476.71808901987,failure,3,12,10,2,1,0,1
3,25476.71808901987,repair_start,3,12,10,2,1,1,0
3,25477.738553398525,repair_complete,3,13,10,3,0,0,0
3,25477.80255013994,failure,4,12,10,2,1,0,1
3,25477.80255013994,repair_start,4,12,10,2,1,1,0
3,25479.76225229894,repair_complete,4,13,10,3,0,0,0
3,25481.787294047263,failure,7,12,10,2,1,0,1
3,25481.787294047263,repair_start,7,12,10,2,1,1,0
3,25481.989505134636,repair_complete,7,13,10,3,0,0,0
3,25482.749093808543,failure,2,12,10,2,1,0,1
3,25482.749093808543,repair_start,2,12,10,2,1,1,0
3,25483.772798455415,repair_complete,2,13,10,3,0,0,0
3,25493.355944157644,failure,4,12,10,2,1,0,1
3,25493.355944157644,repair_start,4,12,10,2,1,1,0
3,25494.314761134545,repair_complete,4,13,10,3,0,0,0
3,25499.013128074665,failure,1,12,10,2,1,0,1
3,25499.013128074665,repair_start,1,12,10,2,1,1,0
3,25499.08025571612,repair_complete,1,13,10,3,0,0,0
3,25505.95200055596,failure,3,12,10,2,1,0,1
3,25505.95200055596,repair_start,3,12,10,2,1,1,0
3,25506.31716294657,repair_complete,3,13,10,3,0,0,0
3,25536.680058108665,failure,10,12,10,2,1,0,1
3,25536.680058108665,repair_start,10,12,10,2,1,1,0
3,25537.25464153275,repair_complete,10,13,10,3,0,0,0
3,25538.582458610043,failure,5,12,10,2,1,0,1
3,25538.582458610043,repair_start,5,12,10,2,1,1,0
3,25540.15641975541,repair_complete,5,13,10,3,0,0,0
3,25555.067468672638,failure,7,12,10,2,1,0,1
3,25555.067468672638,repair_start,7,12,10,2,1,1,0
3,25555.316922196485,failure,10,11,10,1,2,1,1
3,25555.5284227051,repair_complete,7,12,10,2,1,0,1
3,25555.5284227051,repair_start,10,12,10,2,1,1,0
3,25555.672692345484,repair_complete,10,13,10,3,0,0,0
3,25566.21157415053,failure,3,12,10,2,1,0,1
3,25566.21157415053,repair_start,3,12,10,2,1,1,0
3,25567.378894312347,repair_complete,3,13,10,3,0,0,0
3,25587.93683147964,failure,12,12,10,2,1,0,1
3,25587.93683147964,repair_start,12,12,10,2,1,1,0
3,25589.561679483213,repair_complete,12,13,10,3,0,0,0
3,25590.32720012608,failure,1,12,10,2,1,0,1
3,25590.32720012608,repair_start,1,12,10,2,1,1,0
3,25590.479074880957,repair_complete,1,13,10,3,0,0,0
3,25593.544750734563,failure,10,12,10,2,1,0,1
3,25593.544750734563,repair_start,10,12,10,2,1,1,0
3,25598.739336321076,repair_complete,10,13,10,3,0,0,0
3,25601.498390631838,failure,8,12,10,2,1,0,1
3,25601.498390631838,repair_start,8,12,10,2,1,1,0
3,25601.611672121497,repair_complete,8,13,10,3,0,0,0
3,25603.616735081974,failure,10,12,10,2,1,0,1
3,25603.616735081974,repair_start,10,12,10,2,1,1,0
3,25603.8719726008,repair_complete,10,13,10,3,0,0,0
3,25608.660694530543,failure,6,12,10,2,1,0,1
3,25608.660694530543,repair_start,6,12,10,2,1,1,0
3,25609.097446415668,repair_complete,6,13,10,3,0,0,0
3,25618.120573741962,failure,3,12,10,2,1,0,1
3,25618.120573741962,repair_start,3,12,10,2,1,1,0
3,25618.2814949303,repair_complete,3,13,10,3,0,0,0
3,25628.284698373223,failure,13,12,10,2,1,0,1
3,25628.284698373223,repair_start,13,12,10,2,1,1,0
3,25629.079245419707,repair_complete,13,13,10,3,0,0,0
3,25650.791601138964,failure,1,12,10,2,1,0,1
3,25650.791601138964,repair_start,1,12,10,2,1,1,0
3,25651.725710774514,repair_complete,1,13,10,3,0,0,0
3,25655.47320368033,failure,7,12,10,2,1,0,1
3,25655.47320368033,repair_start,7,12,10,2,1,1,0
3,25656.137480005,repair_complete,7,13,10,3,0,0,0
3,25669.742434267213,failure,4,12,10,2,1,0,1
3,25669.742434267213,repair_start,4,12,10,2,1,1,0
3,25669.949977821998,repair_complete,4,13,10,3,0,0,0
3,25671.13640023671,failure,3,12,10,2,1,0,1
3,25671.13640023671,repair_start,3,12,10,2,1,1,0
3,25671.995517181836,repair_complete,3,13,10,3,0,0,0
3,25675.43278981266,failure,12,12,10,2,1,0,1
3,25675.43278981266,repair_start,12,12,10,2,1,1,0
3,25676.119037185916,repair_complete,12,13,10,3,0,0,0
3,25685.04762614112,failure,13,12,10,2,1,0,1
3,25685.04762614112,repair_start,13,12,10,2,1,1,0
3,25685.683801557734,repair_complete,13,13,10,3,0,0,0
3,25693.82046733858,failure,10,12,10,2,1,0,1
3,25693.82046733858,repair_start,10,12,10,2,1,1,0
3,25694.293374123874,repair_complete,10,13,10,3,0,0,0
3,25732.026474770908,failure,12,12,10,2,1,0,1
3,25732.026474770908,repair_start,12,12,10,2,1,1,0
3,25733.67215934496,repair_complete,12,13,10,3,0,0,0
3,25744.690124910816,failure,7,12,10,2,1,0,1
3,25744.690124910816,repair_start,7,12,10,2,1,1,0
3,25745.722350356515,repair_complete,7,13,10,3,0,0,0
3,25745.76943047335,failure,2,12,10,2,1,0,1
3,25745.76943047335,repair_start,2,12,10,2,1,1,0
3,25746.23207007907,repair_complete,2,13,10,3,0,0,0
3,25749.18575377061,failure,5,12,10,2,1,0,1
3,25749.18575377061,repair_start,5,12,10,2,1,1,0
3,25749.866760538567,failure,13,11,10,1,2,1,1
3,25751.758925723032,repair_complete,5,12,10,2,1,0,1
3,25751.758925723032,repair_start,13,12,10,2,1,1,0
3,25752.731479316728,repair_complete,13,13,10,3,0,0,0
3,25759.04124051152,failure,7,12,10,2,1,0,1
3,25759.04124051152,repair_start,7,12,10,2,1,1,0
3,25759.182234266005,repair_complete,7,13,10,3,0,0,0
3,25764.85909200459,failure,5,12,10,2,1,0,1
3,25764.85909200459,repair_start,5,12,10,2,1,1,0
3,25765.870362696096,repair_complete,5,13,10,3,0,0,0
3,25774.715064071763,failure,6,12,10,2,1,0,1
3,25774.715064071763,repair_start,6,12,10,2,1,1,0
3,25776.353313314285,repair_complete,6,13,10,3,0,0,0
3,25779.67519654742,failure,12,12,10,2,1,0,1
3,25779.67519654742,repair_start,12,12,10,2,1,1,0
3,25780.13214697775,repair_complete,12,13,10,3,0,0,0
3,25793.376789296384,failure,6,12,10,2,1,0,1
3,25793.376789296384,repair_start,6,12,10,2,1,1,0
3,25793.42146670663,repair_complete,6,13,10,3,0,0,0
3,25813.47899363367,failure,11,12,10,2,1,0,1
3,25813.47899363367,repair_start,11,12,10,2,1,1,0
3,25815.26586594105,repair_complete,11,13,10,3,0,0,0
3,25815.51826279929,failure,4,12,10,2,1,0,1
3,25815.51826279929,repair_start,4,12,10,2,1,1,0
3,25815.74184517309,repair_complete,4,13,10,3,0,0,0
3,25818.551114838185,failure,6,12,10,2,1,0,1
3,25818.551114838185,repair_start,6,12,10,2,1,1,0
3,25818.96130439652,repair_complete,6,13,10,3,0,0,0
3,25830.005166056973,failure,11,12,10,2,1,0,1
3,25830.005166056973,repair_start,11,12,10,2,1,1,0
3,25831.43762963794,repair_complete,11,13,10,3,0,0,0
3,25840.485905326113,failure,8,12,10,2,1,0,1
3,25840.485905326113,repair_start,8,12,10,2,1,1,0
3,25840.67912277247,repair_complete,8,13,10,3,0,0,0
3,25870.733950581267,failure,2,12,10,2,1,0,1
3,25870.733950581267,repair_start,2,12,10,2,1,1,0
3,25870.997448121896,repair_complete,2,13,10,3,0,0,0
3,25882.39263796394,failure,11,12,10,2,1,0,1
3,25882.39263796394,repair_start,11,12,10,2,1,1,0
3,25883.378177935454,repair_complete,11,13,10,3,0,0,0
3,25887.116048112694,failure,12,12,10,2,1,0,1
3,25887.116048112694,repair_start,12,12,10,2,1,1,0
3,25888.046328770673,repair_complete,12,13,10,3,0,0,0
3,25891.56950446199,failure,4,12,10,2,1,0,1
3,25891.56950446199,repair_start,4,12,10,2,1,1,0
3,25895.726272513486,repair_complete,4,13,10,3,0,0,0
3,25926.72507401418,failure,6,12,10,2,1,0,1
3,25926.72507401418,repair_start,6,12,10,2,1,1,0
3,25927.8857427747,repair_complete,6,13,10,3,0,0,0
3,25939.87728036672,failure,10,12,10,2,1,0,1
3,25939.87728036672,repair_start,10,12,10,2,1,1,0
3,25940.49256269241,repair_complete,10,13,10,3,0,0,0
3,25946.02868407334,failure,7,12,10,2,1,0,1
3,25946.02868407334,repair_start,7,12,10,2,1,1,0
3,25946.928233687868,repair_complete,7,13,10,3,0,0,0
3,25949.137098606214,failure,1,12,10,2,1,0,1
3,25949.137098606214,repair_start,1,12,10,2,1,1,0
3,25949.352171595663,repair_complete,1,13,10,3,0,0,0
3,25959.96954771023,failure,4,12,10,2,1,0,1
3,25959.96954771023,repair_start,4,12,10,2,1,1,0
3,25960.529707731177,repair_complete,4,13,10,3,0,0,0
3,25972.326144947365,failure,11,12,10,2,1,0,1
3,25972.326144947365,repair_start,11,12,10,2,1,1,0
3,25975.43651507748,repair_complete,11,13,10,3,0,0,0
3,25985.538423980135,failure,10,12,10,2,1,0,1
3,25985.538423980135,repair_start,10,12,10,2,1,1,0
3,25986.593710002886,repair_complete,10,13,10,3,0,0,0
3,25990.93149303485,failure,1,12,10,2,1,0,1
3,25990.93149303485,repair_start,1,12,10,2,1,1,0
3,25991.662821762533,repair_complete,1,13,10,3,0,0,0
3,25998.002384411033,failure,6,12,10,2,1,0,1
3,25998.002384411033,repair_start,6,12,10,2,1,1,0
3,25999.03607766962,repair_complete,6,13,10,3,0,0,0
3,26005.040318317693,failure,13,12,10,2,1,0,1
3,26005.040318317693,repair_start,13,12,10,2,1,1,0
3,26005.982415222952,repair_complete,13,13,10,3,0,0,0
3,26010.66073233984,failure,2,12,10,2,1,0,1
3,26010.66073233984,repair_start,2,12,10,2,1,1,0
3,26011.64299472969,repair_complete,2,13,10,3,0,0,0
3,26018.063003000414,failure,11,12,10,2,1,0,1
3,26018.063003000414,repair_start,11,12,10,2,1,1,0
3,26018.80493037252,failure,6,11,10,1,2,1,1
3,26019.182165146674,failure,12,10,10,0,3,1,2
3,26019.730833656795,repair_complete,11,11,10,1,2,0,2
3,26019.730833656795,repair_start,6,11,10,1,2,1,1
3,26020.53321694102,repair_complete,6,12,10,2,1,0,1
3,26020.53321694102,repair_start,12,12,10,2,1,1,0
3,26020.777575699813,repair_complete,12,13,10,3,0,0,0
3,26021.88412375277,failure,9,12,10,2,1,0,1
3,26021.88412375277,repair_start,9,12,10,2,1,1,0
3,26022.20759484184,repair_complete,9,13,10,3,0,0,0
3,26025.098119497092,failure,1,12,10,2,1,0,1
3,26025.098119497092,repair_start,1,12,10,2,1,1,0
3,26025.14539750967,repair_complete,1,13,10,3,0,0,0
3,26026.82771046653,failure,11,12,10,2,1,0,1
3,26026.82771046653,repair_start,11,12,10,2,1,1,0
3,26028.901290416492,repair_complete,11,13,10,3,0,0,0
3,26049.98091639242,failure,5,12,10,2,1,0,1
3,26049.98091639242,repair_start,5,12,10,2,1,1,0
3,26051.132085298184,repair_complete,5,13,10,3,0,0,0
3,26063.01311332388,failure,6,12,10,2,1,0,1
3,26063.01311332388,repair_start,6,12,10,2,1,1,0
3,26064.658214753497,repair_complete,6,13,10,3,0,0,0
3,26071.799625316882,failure,8,12,10,2,1,0,1
3,26071.799625316882,repair_start,8,12,10,2,1,1,0
3,26073.722781111443,repair_complete,8,13,10,3,0,0,0
3,26126.070084556413,failure,7,12,10,2,1,0,1
3,26126.070084556413,repair_start,7,12,10,2,1,1,0
3,26126.788918463677,repair_complete,7,13,10,3,0,0,0
3,26127.158314377175,failure,11,12,10,2,1,0,1
3,26127.158314377175,repair_start,11,12,10,2,1,1,0
3,26127.222873387276,repair_complete,11,13,10,3,0,0,0
3,26131.4719860932,failure,10,12,10,2,1,0,1
3,26131.4719860932,repair_start,10,12,10,2,1,1,0
3,26131.647070733718,repair_complete,10,13,10,3,0,0,0
3,26132.552168092716,failure,3,12,10,2,1,0,1
3,26132.552168092716,repair_start,3,12,10,2,1,1,0
3,26134.481553003938,repair_complete,3,13,10,3,0,0,0
3,26138.852686165847,failure,7,12,10,2,1,0,1
3,26138.852686165847,repair_start,7,12,10,2,1,1,0
3,26138.936898854365,repair_complete,7,13,10,3,0,0,0
3,26148.326874551247,failure,6,12,10,2,1,0,1
3,26148.326874551247,repair_start,6,12,10,2,1,1,0
3,26149.954897807147,repair_complete,6,13,10,3,0,0,0
