time,susceptible,infected,recovered,population,effective_reproduction
0.0,990.0,10.0,0.0,1000.0,1.98
0.1,989.4990153200852,10.24789807227622,0.2530866076386837,1000.0000000000001,1.97899803064017
0.2,988.9858808546501,10.501675249751647,0.5124438955984205,1000.0000000000001,1.9779717617093
0.3,988.4603221044058,10.761457483884907,0.7782204117094577,1000.0000000000001,1.9769206442088114
0.4,987.9220593842083,11.027372738052588,1.0505678777392793,1000.0000000000001,1.9758441187684164
0.5,987.3708077773174,11.299550983029528,1.32964123965327,1000.0000000000002,1.9747416155546342
0.6,986.8062770922979,11.578124189996984,1.6155987177051816,1000.0000000000001,1.9736125541845957
0.7,986.2281718227325,11.863226320954439,1.9086018563132086,1000.0000000000002,1.9724563436454645
0.8,985.6361911098764,12.15499331640226,2.2088155737213833,1000.0000000000001,1.9712723822197527
0.9,985.0300287085881,12.453563080087832,2.516408211324069,1000.0000000000001,1.970060057417176
1.0,984.4093729570319,12.759075460567217,2.8315515824009125,1000.0000000000001,1.9688187459140636
1.1,983.7739067496987,13.071672229918603,3.154421020382832,1000.0000000000001,1.9675478134993971
1.2,983.1233075141145,13.3914970587031,3.4851954271825956,1000.0000000000001,1.9662466150282287
1.3,982.4572471933459,13.71869548710115,3.8240573195531136,1000.0000000000002,1.9649144943866914
1.4,981.7753922306782,14.053414893511876,4.171192875809994,1000.0000000000001,1.9635507844613562
1.5,981.0774035609331,14.395804457282754,4.526791981784308,1000.0000000000002,1.9621548071218657
1.6,980.3629366066657,14.746015119320559,4.891048274013927,1000.0000000000001,1.9607258732133312
1.7,979.6316412776707,15.104199537067839,5.264159185261623,1000.0000000000002,1.959263282555341
1.8,978.883161980592,15.470512034982217,5.646325984425977,1000.0000000000002,1.9577663239611836
1.9,978.1171376280488,15.845108551881745,6.037753820069667,1000.0000000000001,1.9562342752560973
2.0,977.333201662244,16.228146580196917,6.438651757559244,1000.0000000000002,1.9546664033244876
2.1,976.5309820757361,16.61978510476306,6.849232819500989,1000.0000000000002,1.9530619641514717
2.2,975.7101014499358,17.020184530122684,7.269714019941743,1000.0000000000002,1.951420202899871
2.3,974.8701769890286,17.429506609824333,7.700316401147344,1000.0000000000002,1.9497403539780567
2.4,974.0108205749335,17.847914361047042,8.141265064019729,1000.0000000000003,1.9480216411498663
