family,N,I0,beta,c,gamma,T,seed,fixed,sigma,mu,birth_rate,vaccine_time,vaccine_fraction,peak_I,peak_time,S_T,E_T,I_T,R_T,R_fraction,ever_infected,new_infections,births,deaths,vaccinated,contacts,events,extinct,csv
scan,1000,10,0.05,10.0,0.25,40.0,2009,false,Inf,0.0,0.0,-1.0,0.0,178,16.798926438040567,174,0,17,809,0.809,826,816,0,0,0,189249,1625,false,data/sims/scan_N=1000_I0=10_beta=0p05_c=10p0_gamma=0p25_T=40p0_seed=2009_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,10.0,0.25,40.0,2010,false,Inf,0.0,0.0,-1.0,0.0,156,16.78005420242474,211,0,14,775,0.775,789,779,0,0,0,195458,1554,false,data/sims/scan_N=1000_I0=10_beta=0p05_c=10p0_gamma=0p25_T=40p0_seed=2010_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,10.0,0.4,40.0,2001,false,Inf,0.0,0.0,-1.0,0.0,17,5.41062203948734,889,0,15,96,0.096,111,101,0,0,0,373768,197,false,data/sims/scan_N=1000_I0=10_beta=0p05_c=10p0_gamma=0p4_T=40p0_seed=2001_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,10.0,0.4,40.0,2002,false,Inf,0.0,0.0,-1.0,0.0,17,2.2285578074494587,912,0,0,88,0.088,88,78,0,0,0,370466,166,true,data/sims/scan_N=1000_I0=10_beta=0p05_c=10p0_gamma=0p4_T=40p0_seed=2002_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,10.0,0.4,40.0,2003,false,Inf,0.0,0.0,-1.0,0.0,31,21.64973532309803,714,0,23,263,0.263,286,276,0,0,0,347249,539,false,data/sims/scan_N=1000_I0=10_beta=0p05_c=10p0_gamma=0p4_T=40p0_seed=2003_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,10.0,0.4,40.0,2004,false,Inf,0.0,0.0,-1.0,0.0,35,27.03864922674491,656,0,16,328,0.328,344,334,0,0,0,330042,662,false,data/sims/scan_N=1000_I0=10_beta=0p05_c=10p0_gamma=0p4_T=40p0_seed=2004_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,10.0,0.4,40.0,2005,false,Inf,0.0,0.0,-1.0,0.0,50,25.56992578618248,604,0,9,387,0.387,396,386,0,0,0,326103,773,false,data/sims/scan_N=1000_I0=10_beta=0p05_c=10p0_gamma=0p4_T=40p0_seed=2005_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,10.0,0.4,40.0,2006,false,Inf,0.0,0.0,-1.0,0.0,18,7.628829684723734,930,0,0,70,0.07,70,60,0,0,0,376504,130,true,data/sims/scan_N=1000_I0=10_beta=0p05_c=10p0_gamma=0p4_T=40p0_seed=2006_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,10.0,0.4,40.0,2007,false,Inf,0.0,0.0,-1.0,0.0,35,11.489075592757343,775,0,1,224,0.224,225,215,0,0,0,339380,439,false,data/sims/scan_N=1000_I0=10_beta=0p05_c=10p0_gamma=0p4_T=40p0_seed=2007_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,10.0,0.4,40.0,2008,false,Inf,0.0,0.0,-1.0,0.0,32,19.512106006590226,704,0,8,288,0.288,296,286,0,0,0,333912,574,false,data/sims/scan_N=1000_I0=10_beta=0p05_c=10p0_gamma=0p4_T=40p0_seed=2008_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,10.0,0.4,40.0,2009,false,Inf,0.0,0.0,-1.0,0.0,36,16.110692840851506,700,0,7,293,0.293,300,290,0,0,0,326185,583,false,data/sims/scan_N=1000_I0=10_beta=0p05_c=10p0_gamma=0p4_T=40p0_seed=2009_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,10.0,0.4,40.0,2010,false,Inf,0.0,0.0,-1.0,0.0,55,14.825948365581661,557,0,4,439,0.439,443,433,0,0,0,297177,872,false,data/sims/scan_N=1000_I0=10_beta=0p05_c=10p0_gamma=0p4_T=40p0_seed=2010_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,15.0,0.15,40.0,2001,false,Inf,0.0,0.0,-1.0,0.0,467,12.756675155310129,11,0,18,971,0.971,989,979,0,0,0,148249,1950,false,data/sims/scan_N=1000_I0=10_beta=0p05_c=15p0_gamma=0p15_T=40p0_seed=2001_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,15.0,0.15,40.0,2002,false,Inf,0.0,0.0,-1.0,0.0,481,8.626554714271382,7,0,12,981,0.981,993,983,0,0,0,110624,1964,false,data/sims/scan_N=1000_I0=10_beta=0p05_c=15p0_gamma=0p15_T=40p0_seed=2002_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,15.0,0.15,40.0,2003,false,Inf,0.0,0.0,-1.0,0.0,466,10.439059531808894,8,0,16,976,0.976,992,982,0,0,0,125379,1958,false,data/sims/scan_N=1000_I0=10_beta=0p05_c=15p0_gamma=0p15_T=40p0_seed=2003_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,15.0,0.15,40.0,2004,false,Inf,0.0,0.0,-1.0,0.0,445,12.655308968304492,7,0,12,981,0.981,993,983,0,0,0,138803,1964,false,data/sims/scan_N=1000_I0=10_beta=0p05_c=15p0_gamma=0p15_T=40p0_seed=2004_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,15.0,0.15,40.0,2005,false,Inf,0.0,0.0,-1.0,0.0,467,10.77455197611149,4,0,11,985,0.985,996,986,0,0,0,127697,1971,false,data/sims/scan_N=1000_I0=10_beta=0p05_c=15p0_gamma=0p15_T=40p0_seed=2005_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,15.0,0.15,40.0,2006,false,Inf,0.0,0.0,-1.0,0.0,450,10.0008701415398,10,0,14,976,0.976,990,980,0,0,0,127090,1956,false,data/sims/scan_N=1000_I0=10_beta=0p05_c=15p0_gamma=0p15_T=40p0_seed=2006_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,15.0,0.15,40.0,2007,false,Inf,0.0,0.0,-1.0,0.0,471,10.208100498716433,10,0,11,979,0.979,990,980,0,0,0,117869,1959,false,data/sims/scan_N=1000_I0=10_beta=0p05_c=15p0_gamma=0p15_T=40p0_seed=2007_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,15.0,0.15,40.0,2008,false,Inf,0.0,0.0,-1.0,0.0,488,8.996182689439896,8,0,12,980,0.98,992,982,0,0,0,114919,1962,false,data/sims/scan_N=1000_I0=10_beta=0p05_c=15p0_gamma=0p15_T=40p0_seed=2008_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,15.0,0.15,40.0,2009,false,Inf,0.0,0.0,-1.0,0.0,469,9.52409954404517,7,0,9,984,0.984,993,983,0,0,0,118172,1967,false,data/sims/scan_N=1000_I0=10_beta=0p05_c=15p0_gamma=0p15_T=40p0_seed=2009_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,15.0,0.15,40.0,2010,false,Inf,0.0,0.0,-1.0,0.0,490,8.797468834490028,7,0,7,986,0.986,993,983,0,0,0,102288,1969,false,data/sims/scan_N=1000_I0=10_beta=0p05_c=15p0_gamma=0p15_T=40p0_seed=2010_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,15.0,0.25,40.0,2001,false,Inf,0.0,0.0,-1.0,0.0,324,9.126323323847013,57,0,0,943,0.943,943,933,0,0,0,156598,1876,true,data/sims/scan_N=1000_I0=10_beta=0p05_c=15p0_gamma=0p25_T=40p0_seed=2001_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,15.0,0.25,40.0,2002,false,Inf,0.0,0.0,-1.0,0.0,330,10.175799408386059,69,0,2,929,0.929,931,921,0,0,0,172461,1850,false,data/sims/scan_N=1000_I0=10_beta=0p05_c=15p0_gamma=0p25_T=40p0_seed=2002_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,15.0,0.25,40.0,2003,false,Inf,0.0,0.0,-1.0,0.0,285,11.040511004691034,66,0,4,930,0.93,934,924,0,0,0,178524,1854,false,data/sims/scan_N=1000_I0=10_beta=0p05_c=15p0_gamma=0p25_T=40p0_seed=2003_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,15.0,0.25,40.0,2004,false,Inf,0.0,0.0,-1.0,0.0,340,10.992886958001627,45,0,2,953,0.953,955,945,0,0,0,158811,1898,false,data/sims/scan_N=1000_I0=10_beta=0p05_c=15p0_gamma=0p25_T=40p0_seed=2004_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,15.0,0.25,40.0,2005,false,Inf,0.0,0.0,-1.0,0.0,306,11.280288861127096,70,0,1,929,0.929,930,920,0,0,0,169765,1849,false,data/sims/scan_N=1000_I0=10_beta=0p05_c=15p0_gamma=0p25_T=40p0_seed=2005_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,15.0,0.25,40.0,2006,false,Inf,0.0,0.0,-1.0,0.0,330,9.28581851619487,67,0,2,931,0.931,933,923,0,0,0,152632,1854,false,data/sims/scan_N=1000_I0=10_beta=0p05_c=15p0_gamma=0p25_T=40p0_seed=2006_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,15.0,0.25,40.0,2007,false,Inf,0.0,0.0,-1.0,0.0,330,10.486353762547193,51,0,0,949,0.949,949,939,0,0,0,154223,1888,true,data/sims/scan_N=1000_I0=10_beta=0p05_c=15p0_gamma=0p25_T=40p0_seed=2007_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,15.0,0.25,40.0,2008,false,Inf,0.0,0.0,-1.0,0.0,311,8.394479026241296,56,0,3,941,0.941,944,934,0,0,0,151547,1875,false,data/sims/scan_N=1000_I0=10_beta=0p05_c=15p0_gamma=0p25_T=40p0_seed=2008_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,15.0,0.25,40.0,2009,false,Inf,0.0,0.0,-1.0,0.0,336,9.476018501218606,64,0,0,936,0.936,936,926,0,0,0,148176,1862,true,data/sims/scan_N=1000_I0=10_beta=0p05_c=15p0_gamma=0p25_T=40p0_seed=2009_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,15.0,0.25,40.0,2010,false,Inf,0.0,0.0,-1.0,0.0,298,11.460874261189455,74,0,0,926,0.926,926,916,0,0,0,159127,1842,true,data/sims/scan_N=1000_I0=10_beta=0p05_c=15p0_gamma=0p25_T=40p0_seed=2010_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,15.0,0.4,40.0,2001,false,Inf,0.0,0.0,-1.0,0.0,139,19.50576166847417,294,0,2,704,0.704,706,696,0,0,0,354638,1400,false,data/sims/scan_N=1000_I0=10_beta=0p05_c=15p0_gamma=0p4_T=40p0_seed=2001_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,15.0,0.4,40.0,2002,false,Inf,0.0,0.0,-1.0,0.0,109,13.872852918173233,277,0,1,722,0.722,723,713,0,0,0,297537,1435,false,data/sims/scan_N=1000_I0=10_beta=0p05_c=15p0_gamma=0p4_T=40p0_seed=2002_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,15.0,0.4,40.0,2003,false,Inf,0.0,0.0,-1.0,0.0,124,10.753014779704559,225,0,2,773,0.773,775,765,0,0,0,266408,1538,false,data/sims/scan_N=1000_I0=10_beta=0p05_c=15p0_gamma=0p4_T=40p0_seed=2003_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,15.0,0.4,40.0,2004,false,Inf,0.0,0.0,-1.0,0.0,153,9.67373762862631,238,0,0,762,0.762,762,752,0,0,0,265792,1514,true,data/sims/scan_N=1000_I0=10_beta=0p05_c=15p0_gamma=0p4_T=40p0_seed=2004_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,15.0,0.4,40.0,2005,false,Inf,0.0,0.0,-1.0,0.0,165,15.276420565894966,221,0,4,775,0.775,779,769,0,0,0,308062,1544,false,data/sims/scan_N=1000_I0=10_beta=0p05_c=15p0_gamma=0p4_T=40p0_seed=2005_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,15.0,0.4,40.0,2006,false,Inf,0.0,0.0,-1.0,0.0,136,10.449859295825638,206,0,4,790,0.79,794,784,0,0,0,259092,1574,false,data/sims/scan_N=1000_I0=10_beta=0p05_c=15p0_gamma=0p4_T=40p0_seed=2006_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,15.0,0.4,40.0,2007,false,Inf,0.0,0.0,-1.0,0.0,132,13.850912118711067,238,0,2,760,0.76,762,752,0,0,0,281535,1512,false,data/sims/scan_N=1000_I0=10_beta=0p05_c=15p0_gamma=0p4_T=40p0_seed=2007_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,15.0,0.4,40.0,2008,false,Inf,0.0,0.0,-1.0,0.0,156,13.574468976748385,253,0,0,747,0.747,747,737,0,0,0,274926,1484,true,data/sims/scan_N=1000_I0=10_beta=0p05_c=15p0_gamma=0p4_T=40p0_seed=2008_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,15.0,0.4,40.0,2009,false,Inf,0.0,0.0,-1.0,0.0,174,9.287143647757677,212,0,1,787,0.787,788,778,0,0,0,240120,1565,false,data/sims/scan_N=1000_I0=10_beta=0p05_c=15p0_gamma=0p4_T=40p0_seed=2009_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.05,15.0,0.4,40.0,2010,false,Inf,0.0,0.0,-1.0,0.0,178,9.836738438575573,236,0,0,764,0.764,764,754,0,0,0,236690,1518,true,data/sims/scan_N=1000_I0=10_beta=0p05_c=15p0_gamma=0p4_T=40p0_seed=2010_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,5.0,0.15,40.0,2001,false,Inf,0.0,0.0,-1.0,0.0,261,26.85955318956157,161,0,116,723,0.723,839,829,0,0,0,125730,1552,false,data/sims/scan_N=1000_I0=10_beta=0p07_c=5p0_gamma=0p15_T=40p0_seed=2001_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,5.0,0.15,40.0,2002,false,Inf,0.0,0.0,-1.0,0.0,207,24.89618134578879,174,0,94,732,0.732,826,816,0,0,0,117194,1548,false,data/sims/scan_N=1000_I0=10_beta=0p07_c=5p0_gamma=0p15_T=40p0_seed=2002_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,5.0,0.15,40.0,2003,false,Inf,0.0,0.0,-1.0,0.0,165,30.00338442823302,269,0,142,589,0.589,731,721,0,0,0,138275,1310,false,data/sims/scan_N=1000_I0=10_beta=0p07_c=5p0_gamma=0p15_T=40p0_seed=2003_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,5.0,0.15,40.0,2004,false,Inf,0.0,0.0,-1.0,0.0,219,22.316143437337693,189,0,69,742,0.742,811,801,0,0,0,114666,1543,false,data/sims/scan_N=1000_I0=10_beta=0p07_c=5p0_gamma=0p15_T=40p0_seed=2004_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,5.0,0.15,40.0,2005,false,Inf,0.0,0.0,-1.0,0.0,250,33.728918949908625,254,0,171,575,0.575,746,736,0,0,0,150285,1311,false,data/sims/scan_N=1000_I0=10_beta=0p07_c=5p0_gamma=0p15_T=40p0_seed=2005_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,5.0,0.15,40.0,2006,false,Inf,0.0,0.0,-1.0,0.0,240,22.148853359733803,147,0,103,750,0.75,853,843,0,0,0,116280,1593,false,data/sims/scan_N=1000_I0=10_beta=0p07_c=5p0_gamma=0p15_T=40p0_seed=2006_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,5.0,0.15,40.0,2007,false,Inf,0.0,0.0,-1.0,0.0,201,25.062488685100064,215,0,103,682,0.682,785,775,0,0,0,125865,1457,false,data/sims/scan_N=1000_I0=10_beta=0p07_c=5p0_gamma=0p15_T=40p0_seed=2007_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,5.0,0.15,40.0,2008,false,Inf,0.0,0.0,-1.0,0.0,232,23.36234459693702,181,0,88,731,0.731,819,809,0,0,0,119115,1540,false,data/sims/scan_N=1000_I0=10_beta=0p07_c=5p0_gamma=0p15_T=40p0_seed=2008_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,5.0,0.15,40.0,2009,false,Inf,0.0,0.0,-1.0,0.0,235,20.00830967919721,162,0,71,767,0.767,838,828,0,0,0,108013,1595,false,data/sims/scan_N=1000_I0=10_beta=0p07_c=5p0_gamma=0p15_T=40p0_seed=2009_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,5.0,0.15,40.0,2010,false,Inf,0.0,0.0,-1.0,0.0,196,24.985781851735712,194,0,70,736,0.736,806,796,0,0,0,115903,1532,false,data/sims/scan_N=1000_I0=10_beta=0p07_c=5p0_gamma=0p15_T=40p0_seed=2010_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,5.0,0.25,40.0,2001,false,Inf,0.0,0.0,-1.0,0.0,55,23.583366939850183,698,0,26,276,0.276,302,292,0,0,0,174500,568,false,data/sims/scan_N=1000_I0=10_beta=0p07_c=5p0_gamma=0p25_T=40p0_seed=2001_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,5.0,0.25,40.0,2002,false,Inf,0.0,0.0,-1.0,0.0,69,35.78919520989494,568,0,42,390,0.39,432,422,0,0,0,163019,812,false,data/sims/scan_N=1000_I0=10_beta=0p07_c=5p0_gamma=0p25_T=40p0_seed=2002_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,5.0,0.25,40.0,2003,false,Inf,0.0,0.0,-1.0,0.0,40,17.678279403193578,749,0,18,233,0.233,251,241,0,0,0,172804,474,false,data/sims/scan_N=1000_I0=10_beta=0p07_c=5p0_gamma=0p25_T=40p0_seed=2003_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,5.0,0.25,40.0,2004,false,Inf,0.0,0.0,-1.0,0.0,76,36.14102299530187,578,0,70,352,0.352,422,412,0,0,0,171245,764,false,data/sims/scan_N=1000_I0=10_beta=0p07_c=5p0_gamma=0p25_T=40p0_seed=2004_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,5.0,0.25,40.0,2005,false,Inf,0.0,0.0,-1.0,0.0,58,37.05976373774289,643,0,57,300,0.3,357,347,0,0,0,170590,647,false,data/sims/scan_N=1000_I0=10_beta=0p07_c=5p0_gamma=0p25_T=40p0_seed=2005_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,5.0,0.25,40.0,2006,false,Inf,0.0,0.0,-1.0,0.0,61,37.94916722582581,599,0,43,358,0.358,401,391,0,0,0,164457,749,false,data/sims/scan_N=1000_I0=10_beta=0p07_c=5p0_gamma=0p25_T=40p0_seed=2006_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,5.0,0.25,40.0,2007,false,Inf,0.0,0.0,-1.0,0.0,67,21.360541940566296,563,0,29,408,0.408,437,427,0,0,0,152207,835,false,data/sims/scan_N=1000_I0=10_beta=0p07_c=5p0_gamma=0p25_T=40p0_seed=2007_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,5.0,0.25,40.0,2008,false,Inf,0.0,0.0,-1.0,0.0,66,17.141345520270505,624,0,10,366,0.366,376,366,0,0,0,155122,732,false,data/sims/scan_N=1000_I0=10_beta=0p07_c=5p0_gamma=0p25_T=40p0_seed=2008_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,5.0,0.25,40.0,2009,false,Inf,0.0,0.0,-1.0,0.0,45,34.126349210387744,632,0,32,336,0.336,368,358,0,0,0,162134,694,false,data/sims/scan_N=1000_I0=10_beta=0p07_c=5p0_gamma=0p25_T=40p0_seed=2009_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,5.0,0.25,40.0,2010,false,Inf,0.0,0.0,-1.0,0.0,84,24.944966027991928,562,0,29,409,0.409,438,428,0,0,0,159736,837,false,data/sims/scan_N=1000_I0=10_beta=0p07_c=5p0_gamma=0p25_T=40p0_seed=2010_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,5.0,0.4,40.0,2001,false,Inf,0.0,0.0,-1.0,0.0,15,5.964877851893102,955,0,0,45,0.045,45,35,0,0,0,192407,80,true,data/sims/scan_N=1000_I0=10_beta=0p07_c=5p0_gamma=0p4_T=40p0_seed=2001_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,5.0,0.4,40.0,2002,false,Inf,0.0,0.0,-1.0,0.0,12,2.3395126104331223,977,0,0,23,0.023,23,13,0,0,0,195433,36,true,data/sims/scan_N=1000_I0=10_beta=0p07_c=5p0_gamma=0p4_T=40p0_seed=2002_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,5.0,0.4,40.0,2003,false,Inf,0.0,0.0,-1.0,0.0,15,9.209429808173693,948,0,0,52,0.052,52,42,0,0,0,191143,94,true,data/sims/scan_N=1000_I0=10_beta=0p07_c=5p0_gamma=0p4_T=40p0_seed=2003_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,5.0,0.4,40.0,2004,false,Inf,0.0,0.0,-1.0,0.0,12,0.8561787754437381,974,0,0,26,0.026,26,16,0,0,0,195218,42,true,data/sims/scan_N=1000_I0=10_beta=0p07_c=5p0_gamma=0p4_T=40p0_seed=2004_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,5.0,0.4,40.0,2005,false,Inf,0.0,0.0,-1.0,0.0,17,4.5418720343189465,920,0,0,80,0.08,80,70,0,0,0,185990,150,true,data/sims/scan_N=1000_I0=10_beta=0p07_c=5p0_gamma=0p4_T=40p0_seed=2005_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,5.0,0.4,40.0,2006,false,Inf,0.0,0.0,-1.0,0.0,10,0.0,979,0,0,21,0.021,21,11,0,0,0,195597,32,true,data/sims/scan_N=1000_I0=10_beta=0p07_c=5p0_gamma=0p4_T=40p0_seed=2006_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,5.0,0.4,40.0,2007,false,Inf,0.0,0.0,-1.0,0.0,17,5.008422955930082,893,0,1,106,0.106,107,97,0,0,0,185458,203,false,data/sims/scan_N=1000_I0=10_beta=0p07_c=5p0_gamma=0p4_T=40p0_seed=2007_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,5.0,0.4,40.0,2008,false,Inf,0.0,0.0,-1.0,0.0,19,12.230086785954038,830,0,2,168,0.168,170,160,0,0,0,178900,328,false,data/sims/scan_N=1000_I0=10_beta=0p07_c=5p0_gamma=0p4_T=40p0_seed=2008_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,5.0,0.4,40.0,2009,false,Inf,0.0,0.0,-1.0,0.0,20,1.6380440801518066,877,0,0,123,0.123,123,113,0,0,0,182318,236,true,data/sims/scan_N=1000_I0=10_beta=0p07_c=5p0_gamma=0p4_T=40p0_seed=2009_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,5.0,0.4,40.0,2010,false,Inf,0.0,0.0,-1.0,0.0,23,12.232022574453058,859,0,0,141,0.141,141,131,0,0,0,179719,272,true,data/sims/scan_N=1000_I0=10_beta=0p07_c=5p0_gamma=0p4_T=40p0_seed=2010_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,10.0,0.15,40.0,2001,false,Inf,0.0,0.0,-1.0,0.0,442,12.992381394017004,8,0,19,973,0.973,992,982,0,0,0,108759,1955,false,data/sims/scan_N=1000_I0=10_beta=0p07_c=10p0_gamma=0p15_T=40p0_seed=2001_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,10.0,0.15,40.0,2002,false,Inf,0.0,0.0,-1.0,0.0,444,10.66782041209041,8,0,9,983,0.983,992,982,0,0,0,86297,1965,false,data/sims/scan_N=1000_I0=10_beta=0p07_c=10p0_gamma=0p15_T=40p0_seed=2002_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
