t,S,I,R
30.21,243.5964434421827,56.008648866254134,700.394907691563
30.22,243.52821089136322,55.936949434349955,700.5348396742867
30.23,243.46008477560557,55.86532272505737,700.6745924993369
30.24,243.39206492769142,55.79376872380645,700.814166348502
30.25,243.32415118065546,55.72228741581073,700.9535614035336
30.26,243.25634336778535,55.65087878606819,701.0927778461463
30.27,243.1886413226213,55.579542819362025,701.2318158580165
30.28,243.12104487895564,55.508279500261416,701.3706756207828
30.29,243.05355387083284,55.437088813122536,701.5093573160444
30.3,242.98616813254887,55.36597074208916,701.6478611253618
30.31,242.91888749865117,55.294925271093724,701.786187230255
30.32,242.85171180393817,55.22395238385793,701.9243358122038
30.33,242.7846408834591,55.15305206389378,702.062307052647
30.34,242.7176745725136,55.0822242945042,702.2001011329821
30.35,242.65081270665155,55.01146905878404,702.3377182345644
30.36,242.58405512167263,54.94078633962079,702.4751585387065
30.37,242.51740165362605,54.87017611969539,702.6124222266785
30.38,242.45085213881038,54.79963838148313,702.7495094797065
30.39,242.38440641377304,54.72917310725433,702.8864204789726
30.4,242.31806431531018,54.65878027907535,703.0231554056144
30.41,242.25182568046625,54.588459878809154,703.1597144407245
30.42,242.18569034653382,54.518211888116326,703.2960977653498
30.43,242.11965815105316,54.44803628845581,703.432305560491
30.44,242.053728931812,54.37793306108561,703.5683380071024
30.45,241.9879025268453,54.307902187063796,703.7041952860909
30.46,241.9221787744347,54.237943647249075,703.8398775783162
30.47,241.8565575131086,54.16805742230183,703.9753850645895
30.48,241.79103858164152,54.09824349268466,704.1107179256738
30.49,241.72562181905394,54.02850183866344,704.2458763422826
30.5,241.66030706461197,53.95883244030785,704.3808604950801
30.51,241.5950941578271,53.8892352774924,704.5156705646805
30.52,241.5299829384559,53.8197103298971,704.650306731647
30.53,241.4649732464996,53.75025757700818,704.7847691764922
30.54,241.4000649222039,53.68087699811907,704.919058079677
30.55,241.33525780605862,53.611568572330974,705.0531736216104
30.56,241.27055173879748,53.542332278553836,705.1871159826487
30.57,241.2059465613976,53.47316809550695,705.3208853430955
30.58,241.14144211507949,53.4040760017199,705.4544818832006
30.59,241.07703824130644,53.33505597553317,705.5879057831604
30.6,241.01273478178447,53.26610799509908,705.7211572231165
30.61,240.9485315784619,53.19723203838246,705.8542363831557
30.62,240.884428473529,53.128428083161396,705.9871434433096
30.63,240.82042530941786,53.05969610702813,706.119878583554
30.64,240.75652192880187,52.991036087389645,706.2524419838086
30.65,240.69271817459565,52.92244800146862,706.3848338239358
30.66,240.62901388995456,52.85393182630399,706.5170542837415
30.67,240.56540891827447,52.785487538751916,706.6491035429736
30.68,240.5019031031915,52.717115115486415,706.7809817813221
30.69,240.43849628858158,52.64881453300009,706.9126891784184
30.7,240.37518831856033,52.58058576760503,707.0442259138347
30.71,240.3119790374826,52.51242879543337,707.1755921670841
30.72,240.24886828994227,52.444343592438265,707.3067881176196
30.73,240.1858559207719,52.3763301343944,707.4378139448338
30.74,240.12294177504248,52.30838839689897,707.5686698280587
30.75,240.06012569806296,52.24051835537221,707.6993559465649
30.76,239.9974075353802,52.172719985058315,707.8298724795616
30.77,239.93478713277852,52.104993261026124,707.9602196061954
30.78,239.87226433627933,52.03733815816976,708.090397505551
30.79,239.809838992141,51.96975465120956,708.2204063566495
30.8,239.7475109468584,51.90224271469261,708.3502463384491
30.81,239.68528004716273,51.83480232299368,708.4799176298437
30.82,239.6231461400211,51.76743345031575,708.6094204096632
30.83,239.56110907263636,51.70013607069094,708.7387548566728
30.84,239.49916869244657,51.63291015798106,708.8679211495725
30.85,239.437324847125,51.565755685878486,708.9969194669966
30.86,239.37557738457963,51.49867262790683,709.1257499875136
30.87,239.3139261529528,51.43166095742157,709.2544128896257
30.88,239.25237100062114,51.36472064761098,709.3829083517679
30.89,239.19091177619498,51.297851671496616,709.5112365523084
30.9,239.1295483285183,51.23105400193425,709.6393976695475
30.91,239.0682805066682,51.16432761161437,709.7673918817175
30.92,239.00710815995484,51.097672473063106,709.8952193669821
30.93,238.94603113792098,51.031088558642836,710.0228803034363
30.94,238.88504929034164,50.96457584055283,710.1503748691057
30.95,238.82416246722394,50.89813429083015,710.277703241946
30.96,238.76337051880668,50.83176388135012,710.4048655998433
30.97,238.70267329556012,50.76546458382728,710.5318621206128
30.98,238.64207064818555,50.69923636981585,710.6586929819988
30.99,238.58156242761524,50.633079210710655,710.7853583616743
31.0,238.5211484850118,50.56699307774762,710.9118584372408
31.01,238.46082867176813,50.50097794200464,711.0381933862274
31.02,238.4006028395071,50.43503377440219,711.1643633860908
31.03,238.34047084008103,50.36916054570399,711.2903686142151
31.04,238.28043252557168,50.303358226517815,711.4162092479106
31.05,238.22048774828977,50.23762678729602,711.5418854644143
31.06,238.1606363607747,50.171966198336435,711.667397440889
31.07,238.10087821579427,50.10637642978283,711.792745354423
31.08,238.04121316634442,50.0408574516258,711.9179293820299
31.09,237.98164106564883,49.97540923370328,712.042949700648
31.1,237.92216176715868,49.91003174570139,712.1678064871401
31.11,237.8627751245524,49.84472495715501,712.2924999182927
31.12,237.8034809917352,49.779488837448426,712.4170301708165
31.13,237.74427922283897,49.71432335581616,712.541397421345
31.14,237.6851696722218,49.64922848134346,712.6656018464348
31.15,237.62615219446786,49.58420418296713,712.7896436225651
31.16,237.56722664438695,49.519250429476074,712.913522926137
31.17,237.50839287701422,49.45436718951209,713.0372399334738
31.18,237.44965074760998,49.38955443157047,713.1607948208197
31.19,237.39100011165922,49.3248121240006,713.2841877643402
31.2,237.3324408248715,49.26014023500681,713.4074189401217
31.21,237.27397274318045,49.1955387326488,713.5304885241708
31.22,237.2155957227437,49.13100758484255,713.6533966924138
31.23,237.15730961994234,49.06654675936075,713.776143620697
31.24,237.09911429138083,49.002156223833644,713.8987294847856
31.25,237.0410095938865,48.93783594574954,714.021154460364
31.26,236.98299538450945,48.87358589245558,714.143418723035
31.27,236.9250715205221,48.809406031158346,714.2655224483195
31.28,236.8672378594189,48.74529632892445,714.3874658116566
31.29,236.8094942589162,48.68125675268131,714.5092489884025
31.3,236.75184057695165,48.617287269217655,714.6308721538308
31.31,236.69427667168424,48.55338784518434,714.7523354831314
31.32,236.63680240149367,48.48955844709479,714.8736391514116
31.33,236.57941762498035,48.42579904132583,714.9947833336938
31.34,236.52212220096484,48.36210959411818,715.115768204917
31.35,236.46491598848777,48.298490071577206,715.236593939935
31.36,236.40779884680944,48.2349404396735,715.357260713517
31.37,236.35077063540942,48.171460664243476,715.477768700347
31.38,236.29383121398646,48.10805071099012,715.5981180750233
31.39,236.23698044245802,48.04471054548347,715.7183090120584
31.4,236.18021818096008,47.98144013316142,715.8383416858784
31.41,236.12354428984676,47.91823943933017,715.958216270823
31.42,236.06695862969008,47.85510842916501,716.0779329411448
31.43,236.01046106127964,47.79204706771086,716.1974918710093
31.44,235.9540514456223,47.72905531988286,716.3168932344946
31.45,235.89772964394194,47.66613315046712,716.4361372055907
31.46,235.84149551767908,47.603280524121175,716.5552239581996
31.47,235.7853489284907,47.54049740537478,716.6741536661344
31.48,235.72928973824972,47.47778375863034,716.7929265031198
31.49,235.67331780904505,47.415139548163715,716.9115426427911
31.5,235.6174330031809,47.35256473812466,717.0300022586944
31.51,235.56163518317683,47.29005929253758,717.1483055242855
31.52,235.50592421176722,47.22762317530206,717.2664526129307
31.53,235.45029995190103,47.16525635019344,717.3844436979056
31.54,235.39476226674162,47.10295878086355,717.5022789523948
31.55,235.33931101966624,47.04073043084117,717.6199585494926
31.56,235.28394607426594,46.978571263532764,717.7374826622013
31.57,235.22866729434514,46.916481242222936,717.8548514634319
31.58,235.17347454392143,46.85446033007521,717.9720651260034
31.59,235.11836768722512,46.792508490132434,718.0891238226425
31.6,235.06334658869912,46.73062568531754,718.2060277259834
31.61,235.0084111129986,46.66881187843408,718.3227770085674
31.62,234.95356112499059,46.60706703216673,718.4393718428428
31.63,234.8987964897538,46.545391109082075,718.5558124011642
31.64,234.84411707257826,46.48378407162898,718.6720988557928
31.65,234.78952273896505,46.422245882139386,718.7882313788956
31.66,234.735013354626,46.3607765028287,718.9042101425454
31.67,234.68058878548345,46.29937589579656,719.02003531872
31.68,234.62624889766985,46.238044023027314,719.1357070793028
31.69,234.57199355752752,46.17678084639058,719.2512255960819
31.7,234.51782263160837,46.11558632764194,719.3665910407497
31.71,234.46373598667356,46.05446042842338,719.481803584903
31.72,234.40973348969328,45.99340311026401,719.5968634000426
31.73,234.3558150078464,45.93241433458049,719.711770657573
31.74,234.30198040852017,45.87149406267776,719.8265255288019
31.75,234.24822955930992,45.81064225574945,719.9411281849405
31.76,234.19456232801883,45.7498588748786,720.0555787971024
31.77,234.14097858265762,45.68914388103815,720.169877536304
31.78,234.08747819144418,45.628497235091466,720.2840245734642
31.79,234.03406102280337,45.56791889779305,720.3980200794034
31.8,233.98072694536665,45.50740882978892,720.5118642248442
31.81,233.9274758279719,45.44696699161736,720.6255571804105
31.82,233.87430753966296,45.386593343709286,720.7390991166275
31.83,233.82122194968954,45.326287846389015,720.8524902039212
31.84,233.7682189275067,45.26605045987461,720.9657306126185
31.85,233.71529834277476,45.20588114427863,721.0788205129464
31.86,233.6624600653589,45.14577985960857,721.1917600750323
31.87,233.60970396532892,45.08574656576739,721.3045494689035
31.88,233.5570299129589,45.025781222554194,721.4171888644867
31.89,233.50443777872695,44.96588378966464,721.5296784316082
31.9,233.45192743331492,44.90605422669161,721.6420183399932
31.91,233.39949874760802,44.846292493125624,721.7542087592661
31.92,233.34715159269467,44.78659854835553,721.8662498589496
31.93,233.29488583986617,44.72697235166896,721.9781418084647
31.94,233.24270136061628,44.66741386225285,722.0898847771307
31.95,233.19059802664114,44.60792303919409,722.2014789341646
31.96,233.1385757098388,44.54849984147991,722.3129244486811
31.97,233.08663428230906,44.48914422799858,722.4242214896922
31.98,233.03477361635308,44.429856157539795,722.5353702261069
31.99,232.98299358447318,44.37063558879536,722.6463708267313
32.0,232.93129405937242,44.31148248035956,722.7572234602678
32.01,232.87967491395455,44.252396790729854,722.8679282953154
32.02,232.8281360213234,44.19337847830723,722.9784855003692
32.03,232.77667725478292,44.13442750139698,723.0888952438199
32.04,232.72529848783665,44.07554381820893,723.1991576939542
32.05,232.67399959418753,44.01672738685817,723.3092730189542
32.06,232.62278044773757,43.957978165365475,723.4192413868968
32.07,232.5716409225877,43.89929611165799,723.5290629657542
32.08,232.52058089303728,43.840681183569515,723.6387379233931
32.09,232.4696002335839,43.782133338841135,723.7482664275749
32.1,232.4186988189232,43.72365253512187,723.8576486459549
32.11,232.36787652394838,43.66523872996895,723.9668847460827
32.12,232.31713322375012,43.60689188084846,724.0759748954014
32.13,232.26646879361607,43.54861194513581,724.1849192612481
32.14,232.21588310903087,43.49039888011641,724.2937180108527
32.15,232.16537604567554,43.4322526429859,724.4023713113385
32.16,232.11494747942737,43.374173190850854,724.5108793297217
32.17,232.0645972863596,43.31616048072919,724.6192422329111
32.18,232.01432534274124,43.258214469550836,724.7274601877078
32.19,231.96413152503658,43.200335114158015,724.8355333608054
32.2,231.914015709905,43.14252237130584,724.9434619187891
32.21,231.86397777420078,43.08477619766293,725.0512460281362
32.22,231.81401759497268,43.02709654981172,725.1588858552155
32.23,231.76413504946373,42.96948338424907,725.2663815662871
32.24,231.71433001511087,42.911936657386676,725.3737333275024
32.25,231.66460236954487,42.85445632555178,725.4809413049032
32.26,231.61495199058976,42.79704234498737,725.5880056644228
32.27,231.5653787562627,42.7396946718528,725.6949265718844
32.28,231.5158825447738,42.68241326222444,725.8017041930016
32.29,231.46646323452563,42.62519807209588,725.9083386933783
32.3,231.41712070411305,42.56804905737859,726.0148302385081
32.31,231.36785483232288,42.51096617390234,726.1211789937745
32.32,231.31866549813375,42.45394937741584,726.2273851244502
32.33,231.26955258071564,42.396998623586974,726.3334487956971
32.34,231.22051595942966,42.340113868003414,726.4393701725667
32.35,231.1715555138279,42.2832950661732,726.5451494199987
32.36,231.12267112365294,42.22654217352501,726.6507867028218
32.37,231.07386266883765,42.16985514540877,726.7562821857533
32.38,231.02513002950496,42.11323393709606,726.8616360333987
32.39,230.97647308596765,42.05667850378076,726.9668484102513
32.4,230.9278917187278,42.00018880057926,727.0719194806926
32.41,230.8793858084768,41.94376478253112,727.1768494089918
32.42,230.83095523609484,41.88740640459943,727.2816383593054
32.43,230.7825998826509,41.83111362167147,727.3862864956773
32.44,230.73431962940222,41.774886388558905,727.4907939820386
32.45,230.68611435779403,41.7187246599984,727.5951609822073
32.46,230.63798394945954,41.662628390652195,727.699387659888
32.47,230.58992828621936,41.60659753510832,727.803474178672
32.48,230.5419472500814,41.55063204788122,727.907420702037
32.49,230.49404072324046,41.49473188341216,728.011227393347
32.5,230.44620858807815,41.438896996069786,728.1148944158517
32.51,230.39845072716238,41.383127340150416,728.2184219326869
32.52,230.35076702324722,41.32742286987855,728.3218101068738
32.53,230.3031573592727,41.27178353940751,728.4250591013194
32.54,230.2556216183643,41.21620930281958,728.5281690788157
32.55,230.2081596838329,41.16070011412668,728.63114020204
32.56,230.1607714391743,41.105255927270726,728.7339726335546
32.57,230.11345676806926,41.04987669612419,728.8366665358062
32.58,230.06621555438284,40.994562374490364,728.9392220711264
32.59,230.01904768216434,40.939312916103916,729.0416394017313
32.6,229.97195303564712,40.884128274631436,729.1439186897211
32.61,229.92493149924806,40.82900840367165,729.24606009708
32.62,229.8779829575675,40.77395325675603,729.3480637856761
32.63,229.83110729538885,40.71896278734914,729.4499299172617
32.64,229.78430439767843,40.664036948849244,729.551658653472
32.65,229.73757414958507,40.60917569458851,729.6532501558261
32.66,229.69091643643992,40.5543789778336,729.7547045857261
32.67,229.6443311437561,40.499646751786024,729.8560221044576
32.68,229.5978181572286,40.44497896958274,729.9572028731883
32.69,229.5513773627338,40.39037558429634,730.0582470529695
32.7,229.5050086463293,40.33583654893561,730.1591548047347
32.71,229.45871189425364,40.28136181644607,730.2599262892999
32.72,229.41248699292606,40.226951339710176,730.3605616673633
32.73,229.36633382894615,40.17260507154789,730.4610610995055
32.74,229.32025228909365,40.11832296471705,730.5614247461889
32.75,229.27424226032815,40.064104971913935,730.6616527677575
32.76,229.22830362978883,40.00995104577345,730.7617453244372
32.77,229.18243628479414,39.95586113886967,730.8617025763357
32.78,229.1366401128417,39.9018352037164,730.9615246834414
32.79,229.09091500160775,39.84787319276733,731.0612118056245
32.8,229.04526083894717,39.79397505841662,731.1607641026358
32.81,228.99967751289296,39.740140752999245,731.2601817341074
32.82,228.95416491165622,39.68637022879155,731.3594648595518
32.83,228.90872292362565,39.632663438011456,731.4586136383625
32.84,228.86335143736738,39.57902033281896,731.5576282298133
32.85,228.81805034162485,39.525440865316696,731.656508793058
32.86,228.77281952531825,39.47192498755008,731.7552554871312
32.87,228.72765887754448,39.418472651507905,731.8538684709472
32.88,228.68256828757674,39.36508380912264,731.9523479033002
32.89,228.63754764486444,39.31175841227101,732.0506939428641
32.9,228.59259683903275,39.25849641277418,732.1489067481926
32.91,228.5477157598824,39.205297762398274,732.2469864777189
32.92,228.50290429738945,39.15216241285475,732.3449332897554
32.93,228.45816234170505,39.09909031580092,732.4427473424937
32.94,228.41348978315503,39.04608142284014,732.5404287940045
32.95,228.36888651223975,38.9931356855223,732.6379778022376
32.96,228.3243524196339,38.94025305534435,732.7353945250214
32.97,228.27988739618607,38.887433483750485,732.8326791200632
32.98,228.23549133291857,38.83467692213266,732.9298317449485
32.99,228.19116412102716,38.78198332183093,733.0268525571416
33.0,228.14690565188087,38.72935263413398,733.1237417139848
33.01,228.1027158170216,38.67678481027931,733.2204993726988
33.02,228.05859450816385,38.6242798014537,733.3171256903821
33.03,228.01454161719468,38.57183755879377,733.4136208240112
33.04,227.97055703617318,38.519458033386066,733.5099849304404
33.05,227.92664065733032,38.46714117626767,733.6062181664016
33.06,227.8827923730687,38.41488693842645,733.7023206885044
33.07,227.83901207596233,38.362695270801645,733.7982926532355
33.08,227.79529965875625,38.31056612428399,733.8941342169593
33.09,227.75165501436635,38.25849944971621,733.989845535917
33.1,227.70807803587914,38.20649519789353,734.0854267662269
33.11,227.6645686165514,38.15455331956382,734.1808780638843
33.12,227.62112664980998,38.1026737654281,734.2761995847615
33.13,227.57775202925146,38.050856486140894,734.3713914846072
33.14,227.5344446486421,37.999101432310695,734.4664539190468
33.15,227.49120440191734,37.94740855450016,734.561387043582
33.16,227.44803118318163,37.8957778032266,734.6561910135913
33.17,227.4049248867082,37.844209128962305,734.750865984329
33.18,227.36188540693882,37.79270248213504,734.8454121109256
33.19,227.31891263848348,37.7412578131282,734.9398295483878
33.2,227.2760064761201,37.68987507228128,735.0341184515981
33.21,227.23316681479446,37.63855420989038,735.1282789753146
33.22,227.19039354961973,37.587295176208315,735.2223112741715
33.23,227.14768657587626,37.53609792144514,735.3162155026781
33.24,227.10504578901143,37.48496239576845,735.4099918152197
33.25,227.06247108463933,37.433888549303866,735.5036403660563
33.26,227.01996235854045,37.3828763321352,735.5971613093238
33.27,226.97751950666148,37.33192569430489,735.6905547990331
33.28,226.93514242511512,37.28103658581452,735.7838209890698
33.29,226.8928310101797,37.2302089566249,735.8769600331949
33.3,226.85058515829894,37.17944275665661,735.969972085044
33.31,226.80840476608176,37.12873793579027,736.0628572981275
33.32,226.7662897303021,37.07809444386701,736.1556158258304
33.33,226.72423994789847,37.02751223068865,736.2482478214124
33.34,226.68225531597375,36.97699124601814,736.3407534380076
33.35,226.64033573179515,36.926531439579996,736.4331328286244
33.36,226.59848109279363,36.87613276106048,736.5253861461454
33.37,226.55669129656388,36.82579516010805,736.6175135433275
33.38,226.51496624086394,36.77551858633365,736.7095151728018
33.39,226.4733058236151,36.72530298931118,736.8013911870731
33.4,226.43170994290148,36.67514831857768,736.8931417385203
33.41,226.39017849696987,36.62505452363375,736.9847669793959
33.42,226.3487113842294,36.575021553943856,737.0762670618262
33.43,226.3073085032515,36.5250493589368,737.1676421378112
33.44,226.26596975276937,36.475137888005854,737.2588923592243
33.45,226.22469503167784,36.42528709050921,737.3500178778124
33.46,226.18348423903328,36.3754969157704,737.4410188451958
33.47,226.1423372740531,36.32576731307844,737.5318954128679
33.48,226.1012540361156,36.2760982316883,737.6226477321956
33.49,226.06023442475976,36.226489620821184,737.7132759544185
33.5,226.01927833968503,36.176941429664964,737.8037802306494
33.51,225.97838568075093,36.127453607374335,737.8941607118742
33.52,225.93755634797688,36.07802610307123,737.9844175489513
33.53,225.89679024154205,36.02865886584527,738.0745508926121
33.54,225.85608726178492,35.97935184475388,738.1645608934607
33.55,225.81544730920322,35.930104988822734,738.2544477019735
33.56,225.7748702844535,35.88091824704605,738.3442114684999
33.57,225.7343560883511,35.831791568387004,738.4338523432614
33.58,225.6939046218697,35.7827249017779,738.5233704763518
33.59,225.65351578614118,35.73371819612054,738.6127660177377
33.6,225.6131894824554,35.684771400286714,738.7020391172573
33.61,225.57292561225987,35.635884463118245,738.7911899246213
33.62,225.53272407715951,35.587057333427495,738.8802185894125
33.63,225.4925847789165,35.538289959997584,738.9691252610854
33.64,225.45250761944996,35.48958229158287,739.0579100889667
33.65,225.41249250083573,35.44093427690904,739.1465732222547
33.66,225.37253932530606,35.39234586467357,739.2351148100198
33.67,225.3326479952495,35.34381700354597,739.323535001204
33.68,225.29281841321054,35.295347642168224,739.4118339446208
33.69,225.25305048188946,35.24693772915491,739.5000117889551
33.7,225.21334410414192,35.198587213093596,739.588068682764
33.71,225.173699182979,35.15029604254528,739.6760047744751
33.72,225.13411562156665,35.102064166044464,739.7638202123883
33.73,225.09459332322567,35.05389153209961,739.8515151446741
33.74,225.05513219143134,35.005778089193385,739.9390897193746
33.75,225.0157321298133,34.95772378578308,740.0265440844029
33.76,224.97639304215517,34.90972857030074,740.1138783875433
33.77,224.93711483239437,34.86179239115355,740.2010927764513
33.78,224.89789740462197,34.81391519672423,740.288187398653
33.79,224.8587406630823,34.76609693537115,740.3751624015458
33.8,224.81964451217277,34.71833755542877,740.4620179323978
33.81,224.78060885644368,34.670637005207844,740.5487541383478
33.82,224.74163360059794,34.62299523299588,740.6353711664055
33.83,224.7027186494908,34.575412187057225,740.7218691634514
33.84,224.66386390812966,34.52788781563344,740.8082482762363
33.85,224.62506928167383,34.48042206694374,740.8945086513819
33.86,224.58633467543427,34.43301488918504,740.9806504353802
33.87,224.54765999487336,34.385666230532415,741.0666737745937
33.88,224.5090451456046,34.33837603913932,741.1525788152555
33.89,224.47049003339257,34.29114426313799,741.2383657034688
33.9,224.43199456415246,34.24397085063954,741.3240345852074
33.91,224.39355864394997,34.19685574973441,741.409585606315
33.92,224.35518217900102,34.149798908492556,741.4950189125058
33.93,224.3168650756716,34.10280027496388,741.5803346493639
33.94,224.27860724047736,34.055859797178336,741.6655329623436
33.95,224.2404085800835,34.008977423146256,741.7506139967695
33.96,224.20226900130467,33.96215310085881,741.8355778978358
33.97,224.1641884111044,33.91538677828802,741.9204248106068
33.98,224.12616671659512,33.868678403387214,742.0051548800169
33.99,224.08820382503788,33.82202792409124,742.0897682508702
34.0,224.05029964384207,33.77543528831685,742.1742650678403
34.01,224.01245408056522,33.728900443962814,742.2586454754712
34.02,223.97466704291273,33.68242333891027,742.3429096181762
34.03,223.9369384387377,33.636003921023104,742.4270576402384
34.04,223.8992681760407,33.589642138148044,742.5110896858105
34.05,223.86165616296938,33.54333793811504,742.5950058989148
34.06,223.82410230781844,33.49709126873749,742.6788064234432
34.07,223.78660651902936,33.45090207781264,742.7624914031571
34.08,223.74916870519004,33.40477031312167,742.8460609816874
34.09,223.7117887750347,33.358695922430016,742.9295153025344
34.1,223.67446663744363,33.3126788534878,743.0128545090677
34.11,223.63720220144288,33.26671905402986,743.0960787445264
34.12,223.59999537620413,33.220816471776175,743.1791881520188
34.13,223.5628460710444,33.17497105443203,743.2621828745228
34.14,223.52575419542586,33.12918274968844,743.3450630548849
34.15,223.48871965895555,33.08345150522223,743.4278288358214
34.16,223.4517423713852,33.037777268696395,743.5104803599176
34.17,223.41482224261097,32.99215998776032,743.5930177696279
34.18,223.37795918267327,32.94659961005016,743.6754412072758
34.19,223.34115310175645,32.901096083188904,743.7577508150538
34.2,223.30440391018863,32.85564935478676,743.8399467350238
34.21,223.26771151844153,32.81025937244148,743.9220291091161
34.22,223.2310758371301,32.76492608373842,744.0039980791306
34.23,223.1944967770124,32.71964943625096,744.0858537867358
34.24,223.1579742489893,32.67442937754066,744.1675963734692
34.25,223.12150816410437,32.62926585515766,744.2492259807372
34.26,223.08509843354355,32.584158816640745,744.3307427498149
34.27,223.04874496863494,32.539108209517686,744.4121468218466
34.28,223.01244768084865,32.49411398130558,744.493438337845
34.29,222.97620648179648,32.44917607951094,744.5746174386918
34.3,222.94002128323174,32.40429445163004,744.6556842651374
34.31,222.903891997049,32.359469045149105,744.7366389578011
34.32,222.8678185352839,32.31469980754471,744.8174816571706
34.33,222.83180081011295,32.26998668628382,744.8982125036024
34.34,222.7958387338532,32.22532962882413,744.9788316373218
34.35,222.75993221896218,32.18072858261439,745.0593391984225
34.36,222.72408117803752,32.136183495094514,745.1397353268671
34.37,222.6882855238168,32.09169431369589,745.2200201624864
34.38,222.65254516917733,32.04726098584159,745.3001938449802
34.39,222.61686002713594,32.002883458946734,745.3802565139164
34.4,222.5812300108487,31.958561680418537,745.4602083087318
34.41,222.54565503361079,31.914295597656682,745.5400493687316
34.42,222.51013500885614,31.87008515805349,745.6197798330894
34.43,222.47466985015743,31.82593030899429,745.6993998408473
34.44,222.43925947122563,31.78183099785746,745.7789095309159
34.45,222.4039037859099,31.737787172014762,745.8583090420743
34.46,222.36860270819744,31.693798778831678,745.9375985129699
34.47,222.3333561522131,31.649865765667442,746.0167780821184
34.48,222.29816403221926,31.605988079875416,746.0958478879043
34.49,222.26302626261563,31.56216566880325,746.1748080685801
34.5,222.22794275793902,31.518398479793234,746.2536587622667
34.51,222.1929134328631,31.474686460182358,746.3324001069535
34.52,222.1579382021981,31.43102955730262,746.4110322404982
34.53,222.12301698089084,31.38742771848136,746.4895553006268
34.54,222.08814968402424,31.343880891041294,746.5679694249334
34.55,222.05333622681724,31.300389022300877,746.6462747508808
34.56,222.01857652462454,31.25695205957445,746.7244714157999
34.57,221.9838704929365,31.2135699501726,746.8025595568898
34.58,221.94921804737874,31.170242641402215,746.880539311218
34.59,221.914619103712,31.126970080566768,746.9584108157201
34.6,221.88007357783206,31.08375221496666,747.0361742072001
34.61,221.8455813857693,31.04058899189924,747.1138296223303
34.62,221.81114244368857,30.997480358659168,747.191377197651
34.63,221.77675666788906,30.954426262538554,747.2688170695711
34.64,221.74242397480404,30.91142665082732,747.3461493743674
34.65,221.70814428100056,30.868481470813215,747.423374248185
34.66,221.67391750317933,30.825590669782176,747.5004918270373
34.67,221.63974355817447,30.78275419501847,747.5775022468059
34.68,221.6056223629534,30.73997199380504,747.6544056432405
34.69,221.5715538346164,30.69724401342353,747.731202151959
34.7,221.5375378903966,30.6545702011546,747.8078919084477
34.71,221.50357444765976,30.61195050427823,747.884475048061
34.72,221.46966342390388,30.569384870073748,747.9609517060213
34.73,221.4358047367592,30.52687324582016,748.0373220174196
34.74,221.40199830398785,30.484415578796305,748.1135861172148
34.75,221.36824404348374,30.44201181628119,748.189744140234
34.76,221.33454187327226,30.39966190555402,748.2657962211726
34.77,221.3008917115101,30.357365793894484,748.3417424945943
34.78,221.2672934764851,30.315123428583068,748.4175830949307
34.79,221.23374708661592,30.272934756901076,748.4933181564819
34.8,221.20025246045196,30.230799726130957,748.568947813416
34.81,221.16680951667306,30.18871828355645,748.6444721997694
34.82,221.13341817408931,30.146690376462914,748.7198914494467
34.83,221.10007835164092,30.10471595213734,748.7952056962206
34.84,221.0667899683978,30.062794957868665,748.8704150737324
34.85,221.03355294355973,30.02092734094804,748.9455197154911
34.86,221.0003671964557,29.979113048668875,749.0205197548743
34.87,220.96723264654403,29.93735202832714,749.0954153251276
34.88,220.93414921341204,29.89564422722152,749.1702065593653
34.89,220.90111681677587,29.853989592653726,749.2448935905693
34.9,220.86813537648027,29.812388071928513,749.3194765515901
34.91,220.83520481249835,29.77083961235401,749.3939555751465
34.92,220.80232504493142,29.72934416124184,749.4683307938255
34.93,220.76949599400885,29.687901665907447,749.5426023400825
34.94,220.73671758008774,29.646512073670102,749.616770346241
34.95,220.7039897236527,29.605175331853207,749.6908349444928
34.96,220.67131234531587,29.563891387784555,749.7647962668983
34.97,220.63868536581643,29.52266018879636,749.8386544453859
34.98,220.60610870602056,29.481481682225557,749.9124096117527
34.99,220.5735822869212,29.440355815413948,749.9860618976636
35.0,220.54110602963794,29.399282535708497,750.0596114346523
35.01,220.5086798554166,29.358261790461352,750.1330583541209
35.02,220.47630368562918,29.317293527030117,750.2064027873396
35.03,220.44397744177368,29.276377692778137,750.279644865447
35.04,220.41170104547382,29.235514235074497,750.3527847194506
35.05,220.37947441847888,29.194703101294337,750.4258224802257
35.06,220.34729748266344,29.153944238818976,750.4987582785166
35.07,220.31517016002732,29.11323759503621,750.5715922449355
35.08,220.2830923726952,29.07258311734033,750.6443245099634
35.09,220.2510640429165,29.031980753132384,750.7169552039501
35.1,220.2190850930653,28.99143044982046,750.7894844571132
35.11,220.1871554456399,28.950932154819675,750.8619123995394
35.12,220.15527502326276,28.910485815552494,750.9342391611837
35.13,220.1234437486803,28.87009137944884,751.0064648718698
35.14,220.09166154476276,28.82974879394639,751.0785896612897
35.15,220.0599283345038,28.789458006490584,751.1506136590044
35.16,220.02824404102054,28.749218964534922,751.2225369944433
35.17,219.99660858755314,28.70903161554108,751.2943597969046
35.18,219.96502189746485,28.6688959069792,751.3660821955548
35.19,219.93348389424153,28.6288117863279,751.4377043194294
35.2,219.90199450149169,28.58877920107454,751.5092262974326
35.21,219.87055364294616,28.54879809871547,751.5806482583372
