time,prey,predator,invariant
113.9,37.28052244488178,9.654727697178743,-0.7463862939658921
114.0,36.932510649682314,9.723585048647383,-0.7463862939644814
114.1,36.5828156951969,9.789517520922397,-0.7463862939651997
114.2,36.23176225650083,9.852444147496335,-0.7463862939653877
114.3,35.87967184782846,9.912289504689573,-0.746386293964824
114.4,35.52686203096799,9.96898392111777,-0.746386293965391
114.5,35.17364564443591,10.022463662994435,-0.7463862939650497
114.6,34.82033009349426,10.072671086683004,-0.7463862939652557
114.7,34.46721666036592,10.119554767762002,-0.7463862939650787
114.8,34.1145998670717,10.163069599068969,-0.7463862939654629
114.9,33.76276688935815,10.203176860488712,-0.7463862939652435
115.0,33.41199700357595,10.23984426139121,-0.7463862939649099
115.1,33.06256109740111,10.273045953647907,-0.7463862939659609
115.2,32.714721224820366,10.30276251852543,-0.7463862939648062
115.3,32.36873020783886,10.328980925336275,-0.7463862939654877
115.4,32.02483129865917,10.351694466114537,-0.7463862939657746
115.5,31.683257883923005,10.370902664380003,-0.746386293964194
115.6,31.344233243321202,10.38661116022037,-0.7463862939665484
115.7,31.00797035845086,10.39883157602604,-0.7463862939653195
115.8,30.674671765792386,10.407581357571582,-0.7463862939643074
115.9,30.344529460095075,10.412883599519699,-0.7463862939671974
116.0,30.01772484026542,10.41476685395794,-0.7463862939645067
116.1,29.69442869887267,10.413264919067457,-0.7463862939656181
116.2,29.37480125172901,10.408416620228614,-0.7463862939664936
116.3,29.05899220566531,10.400265574690657,-0.7463862939634356
116.4,28.7471408633041,10.388859945976028,-0.7463862939675561
116.5,28.43937625750374,10.374252194869099,-0.7463862939653504
116.6,28.135817321281895,10.356498815605867,-0.7463862939641661
116.7,27.83657308151116,10.335660073516802,-0.7463862939680074
116.8,27.541742877684534,10.31179973808752,-0.7463862939634948
116.9,27.2514166086021,10.284984808510865,-0.7463862939673003
117.0,26.9656749895047,10.255285248435788,-0.7463862939655435
117.1,26.68458983620274,10.222773711671588,-0.7463862939635765
117.2,26.40822435801051,10.187525276050506,-0.746386293968685
117.3,26.13663346158932,10.149617181299439,-0.7463862939630102
117.4,25.869864074510406,10.109128563618972,-0.7463862939684214
