time,black,white,temperature,luminosity,albedo
350,0,900,19.857552278367454,1.749999999999984,0.75
351,0,900,20.064751854377892,1.754999999999984,0.75
352,0,900,20.271358550563903,1.7599999999999838,0.75
353,0,900,20.47737518725052,1.7649999999999837,0.75
354,0,900,20.682804750622363,1.7699999999999836,0.75
355,0,900,20.88765032781662,1.7749999999999835,0.75
356,0,900,21.091915063841494,1.7799999999999834,0.75
357,0,900,21.295602133013986,1.7849999999999833,0.75
358,0,900,21.498714720056597,1.7899999999999832,0.75
359,0,900,21.70125600761951,1.794999999999983,0.75
360,0,900,21.903229168077278,1.799999999999983,0.75
361,0,900,22.104637358168244,1.8049999999999828,0.75
362,0,900,22.332527452094546,1.8099999999999827,0.75
363,0,900,22.57539868813051,1.8149999999999826,0.75
364,0,900,22.746122176019735,1.8199999999999825,0.75
365,0,900,22.930058304527787,1.8249999999999824,0.75
366,0,900,23.148301655862525,1.8299999999999823,0.75
367,0,900,23.327283617684966,1.8349999999999822,0.75
368,0,900,23.515124117351785,1.839999999999982,0.75
369,0,900,23.706376089874063,1.844999999999982,0.75
370,0,900,23.899213390263533,1.8499999999999819,0.75
371,0,900,24.092799225939,1.8549999999999818,0.75
372,0,900,24.28666665658286,1.8599999999999817,0.75
373,0,900,24.480530885325233,1.8649999999999816,0.75
374,0,900,24.67421194102152,1.8699999999999815,0.75
375,0,900,24.86759453161907,1.8749999999999813,0.75
376,0,900,25.060604501451785,1.8799999999999812,0.75
377,0,900,25.2531942413532,1.8849999999999811,0.75
378,0,900,25.445333410168935,1.889999999999981,0.75
379,0,900,25.637002953472603,1.894999999999981,0.75
380,0,900,25.82819121672993,1.8999999999999808,0.75
381,0,900,26.018891406342707,1.9049999999999807,0.75
382,0,900,26.20909992520332,1.9099999999999806,0.75
383,0,900,26.426057108369257,1.9149999999999805,0.75
384,0,900,26.63081301671454,1.9199999999999804,0.75
385,0,900,26.801902396156283,1.9249999999999803,0.75
386,0,900,26.98070964615343,1.9299999999999802,0.75
387,0,900,27.162835180037263,1.93499999999998,0.75
388,0,900,27.373651182303494,1.93999999999998,0.75
389,0,900,27.546596380136172,1.9449999999999799,0.75
390,0,900,27.72551416241512,1.9499999999999797,0.75
391,0,900,27.906909115571338,1.9549999999999796,0.75
392,0,900,28.089458597008274,1.9599999999999795,0.75
393,0,900,28.272521775130045,1.9649999999999794,0.75
394,0,900,28.455737137946826,1.9699999999999793,0.75
395,0,900,28.638884871593625,1.9749999999999792,0.75
396,0,900,28.82182670164736,1.979999999999979,0.75
397,0,900,29.004474363299042,1.984999999999979,0.75
398,0,900,29.186771247176072,1.989999999999979,0.75
399,0,900,29.392027364509868,1.9949999999999788,0.75
400,0,900,29.565747770233862,1.9999999999999787,0.75
401,0,900,29.74178977359995,1.9999999999999787,0.75
402,0,900,29.909600160842587,1.9999999999999787,0.75
403,0,900,29.995532551326455,1.9999999999999787,0.75
404,0,900,30.048340100129607,1.9999999999999787,0.75
405,0,900,30.0624576310789,1.9999999999999787,0.75
406,0,900,30.101144629825843,1.9999999999999787,0.75
407,0,900,30.094594990644687,1.9999999999999787,0.75
408,0,900,30.093198197138296,1.9999999999999787,0.75
409,0,900,30.092955210598298,1.9999999999999787,0.75
410,0,900,30.09298411594603,1.9999999999999787,0.75
411,0,900,30.09306914857144,1.9999999999999787,0.75
412,0,900,30.09315318451485,1.9999999999999787,0.75
413,0,900,30.093222102231177,1.9999999999999787,0.75
414,0,900,30.093274592408434,1.9999999999999787,0.75
415,0,900,30.09331305673207,1.9999999999999787,0.75
416,0,900,30.09334059229222,1.9999999999999787,0.75
417,0,900,30.0933600014151,1.9999999999999787,0.75
418,0,900,30.093373533849448,1.9999999999999787,0.75
419,0,900,30.09338289323677,1.9999999999999787,0.75
420,0,900,30.093389326747747,1.9999999999999787,0.75
421,0,900,30.09339372778241,1.9999999999999787,0.75
422,0,900,30.093396726842307,1.9999999999999787,0.75
423,0,900,30.093398764121172,1.9999999999999787,0.75
424,0,900,30.093400144469854,1.9999999999999787,0.75
425,0,900,30.093401077693397,1.9999999999999787,0.75
426,0,900,30.093401707472328,1.9999999999999787,0.75
427,0,900,30.093402131812372,1.9999999999999787,0.75
428,0,900,30.093402417347136,1.9999999999999787,0.75
429,0,900,30.093402609258703,1.9999999999999787,0.75
430,0,900,30.09340273811475,1.9999999999999787,0.75
431,0,900,30.09340282455646,1.9999999999999787,0.75
432,0,900,30.093402882499504,1.9999999999999787,0.75
433,0,900,30.093402921312396,1.9999999999999787,0.75
434,0,900,30.09340294729478,1.9999999999999787,0.75
435,0,900,30.09340296467832,1.9999999999999787,0.75
436,0,900,30.093402976302876,1.9999999999999787,0.75
437,0,900,30.093402984072718,1.9999999999999787,0.75
438,0,900,30.093402989263893,1.9999999999999787,0.75
439,0,900,30.093402992730883,1.9999999999999787,0.75
440,0,900,30.093402995045547,1.9999999999999787,0.75
441,0,900,30.12048416299296,1.9999999999999787,0.75
442,0,900,30.16304201456608,1.9999999999999787,0.75
443,0,900,30.16107245968214,1.9999999999999787,0.75
444,0,900,30.15761613307559,1.9999999999999787,0.75
445,0,900,30.161967404820025,1.9999999999999787,0.75
